代码,名称,信号日,计划买入日,信号日市场环境,计划买入日市场环境,买入分数,排序分,信号日收盘,计划买入开盘,计划买入执行价,计划买入开盘跳空,若非满仓也会高开跳过,跳过原因,当时持仓数量,当时持仓上限,信号日市场MA20宽度,信号日市场MA60宽度,信号日市场MA60上行宽度,信号日指数站上MA20,信号日指数MA20上行,信号日指数站上MA60,信号日RSI14,信号日量比,信号日20日均成交额,信号日距MA20,信号日距MA60,信号日站上MA20,信号日站上MA60,信号日MA20上行,信号日MA60上行,信号日突破20日新高,信号日前5日阳线数,未来5日日期,未来5日收盘,未来5日收益率,未来10日日期,未来10日收盘,未来10日收益率,未来20日日期,未来20日收盘,未来20日收益率,未来20日最大涨幅,未来20日最大跌幅
600986,浙文互联,2024-12-03,2024-12-04,弱,弱,80,80,6.93,6.73,6.743460000000001,-0.028860028860028808,False,持仓上限,1,1,0.6949740034662045,0.9341421143847487,0.9688041594454073,False,False,True,63.27160466487577,2.4479645520709745,578924855.905,0.14973040232268775,0.362876528237569,True,True,True,True,True,4,2024-12-11,6.91,0.024696520777167663,2024-12-18,6.9,0.023213602512656584,2025-01-02,5.92,-0.12211238740943087,0.24565134218932116,-0.13249281526100853
603089,正裕工业,2024-12-03,2024-12-04,弱,弱,80,80,9.35,9.34,9.35868,-0.0010695187165775666,False,持仓上限,1,1,0.6949740034662045,0.9341421143847487,0.9688041594454073,False,False,True,63.33333291111115,1.5116419110024257,35908432.109,0.06534495527829987,0.15803814713896447,True,True,True,True,True,5,2024-12-11,9.49,0.014031893386674321,2024-12-18,9.13,-0.024435069903020357,2025-01-02,8.83,-0.056490872644432755,0.069595284805122,-0.09495783593412732
603275,众辰科技,2024-12-03,2024-12-04,弱,弱,80,80,37.58,37.57,37.64514,-0.000266098988823793,False,持仓上限,1,1,0.6949740034662045,0.9341421143847487,0.9688041594454073,False,False,True,64.4053600584862,2.491014248766727,96548554.6265,0.10014930179454895,0.25179736294240107,True,True,True,True,True,3,2024-12-11,38.85,0.032005725041798216,2024-12-18,35.45,-0.05831137830806299,2025-01-02,32.86,-0.12711175997751634,0.04741276031912767,-0.1334870849198595
603569,长久物流,2024-12-03,2024-12-04,弱,弱,80,80,8.2,8.07,8.08614,-0.01585365853658527,False,持仓上限,1,1,0.6949740034662045,0.9341421143847487,0.9688041594454073,False,False,True,62.84289254867818,1.7566178159327737,247527050.797,0.09333333333333327,0.22723871289598385,True,True,True,True,True,4,2024-12-11,8.23,0.017790936095590792,2024-12-18,7.27,-0.10093072838214534,2025-01-02,6.59,-0.1850252407205416,0.08209850435436428,-0.19615539676532934
605069,正和生态,2024-12-03,2024-12-04,弱,弱,80,80,9.34,9.15,9.1683,-0.020342612419700146,False,持仓上限,1,1,0.6949740034662045,0.9341421143847487,0.9688041594454073,False,False,True,62.80701723533398,1.6287182024529625,92853589.24149999,0.07165394985944573,0.271007688643941,True,True,False,True,True,4,2024-12-11,9.1,-0.00744958171089527,2024-12-18,8.4,-0.0837996138869801,2025-01-02,7.6,-0.1710567935167916,0.032906863867892655,-0.20595966536871613
605166,聚合顺,2024-12-03,2024-12-04,弱,弱,80,80,11.83,11.72,11.743440000000001,-0.009298393913778513,False,持仓上限,1,1,0.6949740034662045,0.9341421143847487,0.9688041594454073,False,False,True,64.72727239775207,1.6554914960457032,51461114.627500005,0.07462415406276945,0.14979022564916655,True,True,True,True,True,4,2024-12-11,12.36,0.052502503525372335,2024-12-18,11.28,-0.039463734646747683,2025-01-02,11.07,-0.05734605873577092,0.08741561246108454,-0.07607992206712866
002972,科安达,2024-12-03,2024-12-04,弱,弱,79,79,10.55,10.52,10.541039999999999,-0.0028436018957347375,False,持仓上限,1,1,0.6949740034662045,0.9341421143847487,0.9688041594454073,False,False,True,51.72413761890607,1.5009450929614903,36452901.8595,0.03002196729314144,0.06019495528087626,True,True,True,True,False,5,2024-12-11,10.7,0.015080105947800293,2024-12-18,10.46,-0.00768804596130912,2025-01-02,9.85,-0.06555709873029603,0.09381996463347075,-0.08263321266212809
002972,科安达,2024-12-04,2024-12-05,弱,弱,86,86,10.56,10.65,10.6713,0.008522727272727293,False,持仓上限,1,1,0.561525129982669,0.9202772963604853,0.9636048526863085,False,False,True,59.605910918974025,1.6413483472825037,36328506.0675,0.028588126430623806,0.05884122395093505,True,True,True,True,False,5,2024-12-12,11.09,0.03923608182695637,2024-12-19,10.5,-0.01605240223777804,2025-01-03,9.44,-0.11538425496424998,0.08046817163794473,-0.12850355626774612
600560,金自天正,2024-12-04,2024-12-05,弱,弱,86,86,15.69,15.56,15.59112,-0.008285532186105726,False,持仓上限,1,1,0.561525129982669,0.9202772963604853,0.9636048526863085,False,False,True,59.03954778910912,1.8776714316783938,92936574.53599998,0.03588287723236383,0.11341084079431352,True,True,True,True,False,4,2024-12-12,18.09,0.16027584932961836,2024-12-19,17.09,0.09613677529260234,2025-01-03,13.51,-0.13348110975991467,0.2603328048273632,-0.13861223568287595
603528,多伦科技,2024-12-04,2024-12-05,弱,弱,86,86,8.36,8.36,8.376719999999999,0.0,False,持仓上限,1,1,0.561525129982669,0.9202772963604853,0.9636048526863085,False,False,True,56.72268874196739,1.6441275027939684,196305316.402,0.04031856645097065,0.1470648768551761,True,True,True,True,False,5,2024-12-12,9.9,0.18184683265048873,2024-12-19,8.74,0.04336780983487598,2025-01-03,7.15,-0.14644395419686929,0.2689931142499693,-0.1500253082352041
002209,达 意 隆,2024-12-04,2024-12-05,弱,弱,80,80,10.28,10.21,10.23042,-0.006809338521400643,False,持仓上限,1,1,0.561525129982669,0.9202772963604853,0.9636048526863085,False,False,True,67.03910588308725,1.965150320735949,102694204.0325,0.08708295881139949,0.170953962980541,True,True,True,True,True,3,2024-12-12,10.95,0.07033728820517626,2024-12-19,9.54,-0.06748696534453147,2025-01-03,8.47,-0.1720770017262243,0.17394984761133947,-0.1789193405549332
603392,万泰生物,2024-12-04,2024-12-05,弱,弱,80,80,77.0,77.05,77.2041,0.0006493506493505663,False,持仓上限,1,1,0.561525129982669,0.9202772963604853,0.9636048526863085,False,False,True,60.53143221986778,1.5854220076878014,331012808.3995,0.0485820311170122,0.06012175337713033,True,True,True,True,True,4,2024-12-12,76.62,-0.00756566037295936,2024-12-19,75.36,-0.023886037140514516,2025-01-03,70.68,-0.08450457942000478,0.01017951119176308,-0.1308751737278202
603717,天域生物,2024-12-04,2024-12-05,弱,弱,80,80,6.86,6.71,6.72342,-0.02186588921282806,False,持仓上限,1,1,0.561525129982669,0.9202772963604853,0.9636048526863085,False,False,True,66.35071046023226,2.0447863628571494,67150523.519,0.08613046231792265,0.16762645031346635,True,True,True,True,True,4,2024-12-12,11.17,0.6613568689744207,2024-12-19,8.06,0.19879466105047738,2025-01-03,7.53,0.11996573172581826,0.8279387573586061,0.04113680240115891
601838,成都银行,2024-12-04,2024-12-05,弱,弱,78,78,14.79,14.79,14.819579999999998,0.0,False,持仓上限,1,1,0.561525129982669,0.9202772963604853,0.9636048526863085,False,False,True,62.42774515954422,1.7266787584929841,412912412.30600005,0.03228057930553119,0.07770032304291852,True,True,True,True,True,2,2024-12-12,14.73,-0.0060447057204049415,2024-12-19,14.69,-0.008743837544653688,2025-01-03,14.92,0.00677617044477663,0.07155533422674609,-0.018865581885586402
002587,奥拓电子,2024-12-05,2024-12-06,弱,弱,80,80,7.97,7.76,7.77552,-0.02634880803011297,False,持仓上限,1,1,0.6447140381282496,0.9168110918544194,0.9688041594454073,False,False,True,63.73056971703938,1.8532985735997822,615193509.1845,0.1489944496504001,0.2819344288663108,True,True,True,True,True,4,2024-12-13,7.94,0.02115356915035904,2024-12-20,8.05,0.03530053295470914,2025-01-06,5.58,-0.2823631088338786,0.0815996872234912,-0.2990822478753833
603275,众辰科技,2024-12-05,2024-12-06,弱,弱,80,80,37.84,37.84,37.91568,0.0,False,持仓上限,1,1,0.6447140381282496,0.9168110918544194,0.9688041594454073,False,False,True,67.86809808664472,1.6878842482015488,97968960.3245,0.09368903276153606,0.24632891797087297,True,True,True,True,True,3,2024-12-13,37.64,-0.007270870521114303,2024-12-20,37.02,-0.023622944386069267,2025-01-06,31.6,-0.16657171914099922,0.03993914918577213,-0.19400100433382717
603416,信捷电气,2024-12-05,2024-12-06,弱,弱,80,80,38.75,40.08,40.16016,0.03432258064516125,False,持仓上限,1,1,0.6447140381282496,0.9168110918544194,0.9688041594454073,False,False,True,67.2075148641413,1.9315717954670506,107791157.4365,0.09204148348551477,0.17560802952925125,True,True,True,True,True,5,2024-12-13,39.6,-0.0139481516009895,2024-12-20,39.98,-0.004486037904231521,2025-01-06,37.01,-0.07843992653415721,0.09187812000749007,-0.09985418384787315
603488,展鹏科技,2024-12-05,2024-12-06,弱,弱,80,80,9.35,9.94,9.95988,0.06310160427807476,True,持仓上限,1,1,0.6447140381282496,0.9168110918544194,0.9688041594454073,False,False,True,62.85714257777779,1.6157858624420232,68351515.86050001,0.08280254777070062,0.1463015937883123,True,True,True,True,True,4,2024-12-13,9.52,-0.04416519074527003,2024-12-20,8.92,-0.10440688040418156,2025-01-06,7.44,-0.2530030482294967,0.023104696040514572,-0.2700715269661884
002062,宏润建设,2024-12-06,2024-12-09,弱,弱,90,90,4.67,4.63,4.63926,-0.008565310492505307,False,持仓上限,1,1,0.7673611111111112,0.9392361111111112,0.9756944444444444,True,False,True,64.91227990458606,1.861464729364221,87514368.50850001,0.06245023319303833,0.19671991116426057,True,True,True,True,True,4,2024-12-16,4.69,0.010937089104728015,2024-12-23,4.36,-0.06019494488345123,2025-01-07,5.08,0.09500222018166693,0.11871289817772657,-0.06881700960929116
600218,全柴动力,2024-12-06,2024-12-09,弱,弱,90,90,8.41,8.42,8.43684,0.0011890606420927874,False,持仓上限,1,1,0.7673611111111112,0.9392361111111112,0.9756944444444444,True,False,True,61.827956523875606,2.435627997193629,77590420.0415,0.04654056744649093,0.1273710315243861,True,True,True,True,True,3,2024-12-16,8.26,-0.020960454388135874,2024-12-23,7.46,-0.11578268640865541,2025-01-07,8.12,-0.03755434499172683,0.027635939522380415,-0.1608232466184022
002659,凯文教育,2024-12-06,2024-12-09,弱,弱,86,86,5.57,5.57,5.58114,0.0,False,持仓上限,1,1,0.7673611111111112,0.9392361111111112,0.9756944444444444,True,False,True,60.67961123809974,1.5430917849612396,209267431.52749997,0.06899529795605042,0.16029580252057096,True,True,True,True,False,4,2024-12-16,6.11,0.0947584185309811,2024-12-23,4.71,-0.1560863909523862,2025-01-07,4.34,-0.22238109060156175,0.10730065900514929,-0.2833005443332366
600757,长江传媒,2024-12-06,2024-12-09,弱,弱,80,80,8.37,8.37,8.38674,0.0,False,持仓上限,1,1,0.7673611111111112,0.9392361111111112,0.9756944444444444,True,False,True,58.99999958699999,2.447805028551542,186161498.20450002,0.0634648370497426,0.06173361522198717,True,True,True,True,True,3,2024-12-16,8.21,-0.021073742598434975,2024-12-23,8.14,-0.029420251492236482,2025-01-07,8.22,-0.019881384185034823,0.0790843641271819,-0.04849798610663969
600982,宁波能源,2024-12-09,2024-12-10,弱,弱,90,90,3.9,4.03,4.038060000000001,0.03333333333333344,False,持仓上限,1,1,0.7638888888888888,0.9288194444444444,0.9774305555555556,True,False,True,67.79660856075844,1.5391874894700297,53859618.191,0.03986135181975725,0.09781843771991539,True,True,True,True,True,4,2024-12-17,4.81,0.1911660549868004,2024-12-24,4.12,0.02029192235875632,2025-01-08,3.73,-0.07628910912665998,0.441286162166981,-0.09610060276469412
002768,国恩股份,2024-12-09,2024-12-10,弱,弱,86,86,15.59,15.99,16.02198,0.02565747273893515,False,持仓上限,1,1,0.7638888888888888,0.9288194444444444,0.9774305555555556,True,False,True,57.785466848098075,1.7562047593361325,37900864.146000005,0.03378535194456411,0.0973592520031441,True,True,False,True,False,3,2024-12-17,16.6,0.036076689647596805,2024-12-24,15.44,-0.036323850110910105,2025-01-08,15.0,-0.06378612381241267,0.09537023513947718,-0.10248296402816626
002945,华林证券,2024-12-09,2024-12-10,弱,弱,86,86,15.56,16.33,16.362659999999998,0.049485861182519075,True,持仓上限,1,1,0.7638888888888888,0.9288194444444444,0.9774305555555556,True,False,True,57.175925740633595,1.562200281545201,566724129.0515001,0.05067693034876264,0.20393057024217898,True,True,False,True,False,4,2024-12-17,15.8,-0.03438682952527261,2024-12-24,18.91,0.1556800666884237,2025-01-08,13.63,-0.16700585357148523,0.1556800666884237,-0.19389634692647761
002062,宏润建设,2024-12-09,2024-12-10,弱,弱,80,80,4.72,4.89,4.89978,0.03601694915254239,False,持仓上限,1,1,0.7638888888888888,0.9288194444444444,0.9774305555555556,True,False,True,65.81196502447223,1.6942069579456325,91772716.0925,0.06896161250141541,0.20183330504158858,True,True,True,True,True,4,2024-12-17,4.5,-0.08159141839021344,2024-12-24,4.49,-0.08363232634934625,2025-01-08,5.18,0.05719032283082104,0.06739486262648531,-0.11832776165460479
002819,东方中科,2024-12-09,2024-12-10,弱,弱,80,80,34.64,34.25,34.3185,-0.011258660508083107,False,持仓上限,1,1,0.7638888888888888,0.9288194444444444,0.9774305555555556,True,False,True,67.10700125894992,1.6660182275160893,518876992.287,0.10448617798042292,0.19030983334287854,True,True,True,True,True,4,2024-12-17,31.06,-0.09494878855427835,2024-12-24,29.15,-0.15060390168567983,2025-01-08,24.97,-0.2724040969156578,0.043169136180194245,-0.30562233197837907
601921,浙版传媒,2024-12-09,2024-12-10,弱,弱,80,80,7.83,7.97,7.985939999999999,0.017879948914431676,False,持仓上限,1,1,0.7638888888888888,0.9288194444444444,0.9774305555555556,True,False,True,64.8351643364328,1.7630865862810434,208866994.0255,0.05839416058394176,0.05190094487483754,True,True,True,True,True,4,2024-12-17,7.78,-0.02578782209733599,2024-12-24,7.62,-0.04582303398222365,2025-01-08,7.0,-0.12345948003616347,0.031813412071716174,-0.14349469192105124
002206,海 利 得,2024-12-10,2024-12-11,弱,弱,90,90,4.37,4.35,4.3587,-0.004576659038901698,False,持仓上限,1,1,0.8125,0.9357638888888888,0.9809027777777778,True,False,True,60.93749866699216,1.670928605624805,83009287.7885,0.03763504689540542,0.11640977603678793,True,True,True,True,True,3,2024-12-18,4.25,-0.024938628490146053,2024-12-25,4.07,-0.06623534540115161,2025-01-09,3.93,-0.09835501410971148,0.0301236607245281,-0.12359189666643722
002768,国恩股份,2024-12-10,2024-12-11,弱,弱,90,90,16.01,16.01,16.04202,0.0,False,持仓上限,1,1,0.8125,0.9357638888888888,0.9809027777777778,True,False,True,61.993769200027195,2.4568947145681994,40049166.586,0.05994902181469097,0.12172450838432436,True,True,False,True,True,4,2024-12-18,15.81,-0.014463265848066564,2024-12-25,15.45,-0.03690433000332882,2025-01-09,15.27,-0.04812486208096001,0.09400187756903433,-0.10360415957591373
601328,交通银行,2024-12-10,2024-12-11,弱,弱,90,90,6.8,6.79,6.80358,-0.0014705882352941124,False,持仓上限,1,1,0.8125,0.9357638888888888,0.9809027777777778,True,False,True,63.99999910400004,1.5989229237408082,917469647.3724998,0.030068923729455355,0.04318478177494822,True,True,True,True,True,4,2024-12-18,6.82,0.0024134352796616465,2024-12-25,7.02,0.03180972370428492,2025-01-09,6.71,-0.013754523353881387,0.0509173111802903,-0.02992248198742431
600501,航天晨光,2024-12-10,2024-12-11,弱,弱,86,86,21.14,21.15,21.1923,0.00047303689687794304,False,持仓上限,1,1,0.8125,0.9357638888888888,0.9809027777777778,True,False,True,59.370314717963346,1.6039303332024355,271538424.15349996,0.07227998985544026,0.11616610494636537,True,True,False,True,False,3,2024-12-18,19.59,-0.07560764994833025,2024-12-25,18.7,-0.11760403542796205,2025-01-09,17.9,-0.15535359540965354,0.027731770501550068,-0.18649698239454904
600982,宁波能源,2024-12-10,2024-12-11,弱,弱,86,86,3.88,3.89,3.89778,0.002577319587628857,False,持仓上限,1,1,0.8125,0.9357638888888888,0.9809027777777778,True,False,True,63.1578931855956,1.7152284207714117,55763847.24600001,0.03383959499067424,0.08815555763298111,True,True,True,True,False,3,2024-12-18,5.29,0.3571828066232574,2024-12-25,4.0,0.02622518459225498,2025-01-09,3.72,-0.04561057832920268,0.4931576435817313,-0.06356951905956731
002121,科陆电子,2024-12-10,2024-12-11,弱,弱,80,80,5.01,4.95,4.9599,-0.011976047904191489,False,持仓上限,1,1,0.8125,0.9357638888888888,0.9809027777777778,True,False,True,65.43209819996949,1.8907604223350098,259618184.14650002,0.10401057734684893,0.19823015904651808,True,True,True,True,True,3,2024-12-18,5.29,0.06655376116453948,2024-12-25,4.54,-0.0846589648984859,2025-01-09,4.16,-0.16127341277041873,0.11897417286638845,-0.1915159579830239
600237,铜峰电子,2024-12-10,2024-12-11,弱,弱,80,80,7.62,7.55,7.5651,-0.009186351706036766,False,持仓上限,1,1,0.8125,0.9357638888888888,0.9809027777777778,True,False,True,66.9117640170848,1.9676109207745998,185077666.5885,0.059289636477375396,0.16279661232483034,True,True,False,True,True,3,2024-12-18,7.55,-0.001996007984031989,2024-12-25,6.49,-0.1421131247438897,2025-01-09,6.69,-0.11567593290240707,0.054843954475155776,-0.23067771741285636
605228,神通科技,2024-12-10,2024-12-11,弱,弱,80,80,11.26,11.11,11.13222,-0.013321492007104863,False,持仓上限,1,1,0.8125,0.9357638888888888,0.9809027777777778,True,False,True,60.6299210927522,1.5510290909803366,190130026.679,0.11928429423459241,0.23881472788616676,True,True,True,True,True,3,2024-12-18,11.56,0.038427196013014475,2024-12-25,10.02,-0.09990999099909992,2025-01-09,9.45,-0.15111271606202548,0.09232480134240961,-0.1852478661039757
000776,广发证券,2024-12-10,2024-12-11,弱,弱,79,79,16.05,15.99,16.02198,-0.0037383177570093906,False,持仓上限,1,1,0.8125,0.9357638888888888,0.9809027777777778,True,False,True,54.42477842391733,1.6438697089786032,793233293.0940001,0.017432646592709933,0.07686802495918421,True,True,False,True,False,3,2024-12-18,15.48,-0.0338272797744098,2024-12-25,15.65,-0.02321685584428379,2025-01-09,14.53,-0.0931208252662904,0.01423169920321965,-0.10185882144404113
000686,东北证券,2024-12-10,2024-12-11,弱,弱,78,78,8.14,8.15,8.1663,0.0012285012285011554,False,持仓上限,1,1,0.8125,0.9357638888888888,0.9809027777777778,True,False,True,57.5949361985259,1.661819786939468,223894332.7445,0.022998617569435886,0.0937430017467642,True,True,False,True,False,2,2024-12-18,7.92,-0.030160537820065336,2024-12-25,7.83,-0.041181440799382796,2025-01-09,6.95,-0.1489413810415977,0.03718942483131915,-0.1611868287963949
002205,国统股份,2024-12-10,2024-12-11,弱,弱,78,78,9.49,9.38,9.398760000000001,-0.011591148577449917,False,持仓上限,1,1,0.8125,0.9357638888888888,0.9809027777777778,True,False,True,63.975154723197434,1.6043206604537896,87101728.5235,0.041712403951701615,0.13562026326286425,True,True,True,True,False,1,2024-12-18,11.3,0.20228625903842623,2024-12-25,8.91,-0.0520026045989046,2025-01-09,8.2,-0.12754448459158463,0.32251488494226876,-0.19883048402129655
002707,众信旅游,2024-12-10,2024-12-11,弱,弱,78,78,7.66,7.68,7.69536,0.0026109660574411553,False,持仓上限,1,1,0.8125,0.9357638888888888,0.9809027777777778,True,False,True,60.126581745713835,1.5778016125090903,238282669.44250003,0.03499527090933641,0.059401147915082,True,True,False,True,False,2,2024-12-18,7.75,0.007100382568197006,2024-12-25,7.38,-0.040980538922155696,2025-01-09,6.91,-0.1020563040585496,0.07467356952761128,-0.1345434131736527
600721,百花医药,2024-12-10,2024-12-11,弱,弱,78,78,7.63,7.6,7.6152,-0.003931847968545288,False,持仓上限,1,1,0.8125,0.9357638888888888,0.9809027777777778,True,False,True,61.8181812936639,1.9135602643560883,165029794.10750002,0.05693309322620865,0.08560588095802713,True,True,False,True,False,2,2024-12-18,7.01,-0.07947263368000845,2024-12-25,6.86,-0.09917008089084978,2025-01-09,6.71,-0.11886752810169132,0.0006303183107470023,-0.1700808908498791
600782,新钢股份,2024-12-10,2024-12-11,弱,弱,78,78,3.81,3.81,3.8176200000000002,0.0,False,持仓上限,1,1,0.8125,0.9357638888888888,0.9809027777777778,True,False,True,62.686565854310544,1.6754831601045557,157153545.894,0.02709260008087333,0.11773909642088776,True,True,False,True,True,2,2024-12-18,3.53,-0.075340133381531,2024-12-25,3.26,-0.14606482572911927,2025-01-09,3.07,-0.19583405367742213,0.016340023365342793,-0.19845348672733276
603886,元祖股份,2024-12-10,2024-12-11,弱,弱,78,78,13.03,13.03,13.056059999999999,0.0,False,持仓上限,1,1,0.8125,0.9357638888888888,0.9809027777777778,True,False,True,65.62499952148437,1.7634857312964762,34246283.707,0.03302017679470426,0.10692643144362002,True,True,True,True,True,2,2024-12-18,12.81,-0.018846420742551606,2024-12-25,12.77,-0.021910132153191597,2025-01-09,11.7,-0.10386441238781063,0.06617157090270731,-0.11918296944101048
603888,新华网,2024-12-10,2024-12-11,弱,弱,78,78,17.96,17.91,17.94582,-0.0027839643652561863,False,持仓上限,1,1,0.8125,0.9357638888888888,0.9809027777777778,True,False,True,61.08597265719374,1.5374544163018067,288094547.3645,0.05118375230458594,0.11458182495190417,True,True,True,True,False,2,2024-12-18,17.02,-0.05158972953033081,2024-12-25,16.24,-0.09505388998663766,2025-01-09,14.7,-0.1808677452465255,0.03701028986137156,-0.207614920911945
002307,北新路桥,2024-12-11,2024-12-12,弱,弱,90,90,4.33,4.28,4.28856,-0.011547344110854452,False,持仓上限,1,1,0.8802083333333334,0.9583333333333334,0.9861111111111112,True,False,True,66.66666559386974,2.3349486278938736,151392973.9165,0.06075453209211168,0.1771635704576351,True,True,False,True,True,4,2024-12-19,3.92,-0.08594026899472096,2024-12-26,4.13,-0.03697278340515242,2025-01-10,3.45,-0.1955341653142314,0.1355793086723749,-0.19786595034230614
002888,惠威科技,2024-12-11,2024-12-12,弱,弱,90,90,20.75,20.61,20.65122,-0.006746987951807282,False,持仓上限,1,1,0.8802083333333334,0.9583333333333334,0.9861111111111112,True,False,True,64.53287181601036,1.7021138508649645,181996264.6685,0.06664610481404387,0.1480050530664181,True,True,False,True,True,4,2024-12-19,22.16,0.07306009039659656,2024-12-26,19.23,-0.06882014718743001,2025-01-10,16.05,-0.2228062070909127,0.10744062578385205,-0.23297509783925596
600059,古越龙山,2024-12-11,2024-12-12,弱,弱,90,90,9.14,9.15,9.1683,0.001094091903719896,False,持仓上限,1,1,0.8802083333333334,0.9583333333333334,0.9861111111111112,True,False,True,57.14285647058824,2.0600055734228633,111870395.5695,0.028700056274620245,0.06977742231238904,True,True,False,True,True,3,2024-12-19,8.93,-0.02599173238223018,2024-12-26,8.74,-0.04671531254431027,2025-01-10,7.99,-0.1285189184472585,0.041632581830873816,-0.1285189184472585
600706,曲江文旅,2024-12-11,2024-12-12,弱,弱,90,90,10.91,10.8,10.8216,-0.010082493125572856,False,持仓上限,1,1,0.8802083333333334,0.9583333333333334,0.9861111111111112,True,False,True,67.88079438730762,1.822800595222138,91063214.623,0.07071004465381026,0.13490178401151187,True,True,False,True,True,3,2024-12-19,11.28,0.042359724994455394,2024-12-26,9.82,-0.0925556294817772,2025-01-10,8.74,-0.19235602868337398,0.34176092259924595,-0.2330154505803208
603199,九华旅游,2024-12-11,2024-12-12,弱,弱,90,90,33.93,33.79,33.85758,-0.004126142057176541,False,持仓上限,1,1,0.8802083333333334,0.9583333333333334,0.9861111111111112,True,False,True,60.11004114971931,1.9400186228391847,62210004.4465,0.046689186062653265,0.022722134865892585,True,True,False,True,True,3,2024-12-19,33.1,-0.022375491691963734,2024-12-26,33.08,-0.022966201364657546,2025-01-10,32.4,-0.043050330236242496,0.04791895935858381,-0.05752271721723756
000691,亚太实业,2024-12-11,2024-12-12,弱,弱,86,86,3.66,3.66,3.66732,0.0,False,持仓上限,1,1,0.8802083333333334,0.9583333333333334,0.9861111111111112,True,False,True,61.29032165799516,1.8838620609634782,40102127.942999996,0.04826006014606876,0.04367663133881483,True,True,False,True,False,3,2024-12-19,3.34,-0.08925318761384338,2024-12-26,2.75,-0.25013361255630817,2025-01-10,2.36,-0.3564783002301408,0.036179008104010535,-0.38647295572788853
002032,苏 泊 尔,2024-12-11,2024-12-12,弱,弱,86,86,48.71,48.71,48.80742,0.0,False,持仓上限,1,1,0.8802083333333334,0.9583333333333334,0.9861111111111112,True,False,True,61.65191727682494,1.7218936769557738,82219571.7965,0.021024168361037265,0.008012085384066392,True,True,True,True,False,3,2024-12-19,47.86,-0.01941139277593451,2024-12-26,48.38,-0.008757275020888189,2025-01-10,48.87,0.0012821820944437512,0.04492308751415264,-0.034573021888885
603936,博敏电子,2024-12-11,2024-12-12,弱,弱,86,86,9.19,9.16,9.17832,-0.0032644178454841466,False,持仓上限,1,1,0.8802083333333334,0.9583333333333334,0.9861111111111112,True,False,True,57.62711818826007,2.1743235046938176,190818711.39599997,0.04200918419411526,0.08622421842680694,True,True,False,True,False,3,2024-12-19,9.04,-0.015070296089044644,2024-12-26,9.19,0.0012725640422213136,2025-01-10,7.28,-0.20682652162923054,0.018704948182238113,-0.22970652581300277
000017,深中华A,2024-12-11,2024-12-12,弱,弱,80,80,7.49,7.43,7.444859999999999,-0.008010680907877266,False,持仓上限,1,1,0.8802083333333334,0.9583333333333334,0.9861111111111112,True,False,True,64.84374964538573,1.887761400722705,165128688.82849997,0.08961303462321801,0.16693931603957313,True,True,True,True,True,3,2024-12-19,6.88,-0.07587248114806722,2024-12-26,5.93,-0.20347729843140094,2025-01-10,5.68,-0.2370575135059625,0.03158420709052967,-0.2370575135059625
000719,中原传媒,2024-12-11,2024-12-12,弱,弱,80,80,11.25,11.15,11.1723,-0.008888888888888835,False,持仓上限,1,1,0.8802083333333334,0.9583333333333334,0.9861111111111112,True,False,True,67.20779190230225,2.339128698144529,234964329.43199998,0.10575977983094176,0.11292476628579906,True,True,True,True,True,3,2024-12-19,10.72,-0.04048405431289881,2024-12-26,10.46,-0.06375589627919043,2025-01-10,9.49,-0.1505777682303554,-0.008261503898033484,-0.1514728390752128
002224,三 力 士,2024-12-11,2024-12-12,弱,弱,80,80,4.94,4.95,4.9599,0.002024291497975561,False,持仓上限,1,1,0.8802083333333334,0.9583333333333334,0.9861111111111112,True,False,True,66.6666658888889,1.7207568446016406,73042293.621,0.07636997494280418,0.14175654853620978,True,True,True,True,True,3,2024-12-19,4.64,-0.0644972680900826,2024-12-26,4.33,-0.126998528196133,2025-01-10,4.08,-0.17740277021714146,0.004052501058489089,-0.20562914574890623
002285,世联行,2024-12-11,2024-12-12,弱,弱,80,80,3.55,3.53,3.53706,-0.005633802816901401,False,持仓上限,1,1,0.8802083333333334,0.9583333333333334,0.9861111111111112,True,False,True,62.411346898043355,1.6670811007605983,378893342.167,0.0924757655023849,0.26282089286773,True,True,False,True,True,3,2024-12-19,3.1,-0.12356589936274753,2024-12-26,2.71,-0.23382696363646638,2025-01-10,2.37,-0.32995199402893927,0.01214002589721419,-0.3412608211339361
002570,贝因美,2024-12-11,2024-12-12,弱,弱,80,80,5.78,5.65,5.661300000000001,-0.02249134948096887,False,持仓上限,1,1,0.8802083333333334,0.9583333333333334,0.9861111111111112,True,False,True,66.37426873414041,1.8093354977815639,923521858.081,0.16368028991342864,0.39697885196374627,True,True,True,True,True,4,2024-12-19,4.7,-0.16980198894246912,2024-12-26,4.4,-0.22279335135039657,2025-01-10,3.88,-0.31464504619080436,0.01566777948527709,-0.33230883366011355
002769,普路通,2024-12-11,2024-12-12,弱,弱,80,80,9.3,9.58,9.59916,0.03010752688172036,False,持仓上限,1,1,0.8802083333333334,0.9583333333333334,0.9861111111111112,True,False,True,66.85288623166846,1.7566714386873727,250611888.32950002,0.21180532933741625,0.4305124721203888,True,True,True,True,True,4,2024-12-19,8.15,-0.1509673763120939,2024-12-26,7.24,-0.24576733797540606,2025-01-10,6.54,-0.3186903854087232,0.0646764925264296,-0.3218156588701512
