代码,名称,买入日,卖出日,持仓天数,买入数量,买入价,卖出价,买入耗资,卖出净额,单笔净利,盈亏率,买入分数,排序分,卖出原因,卖出后现金
000510,新金路,2024-01-03,2024-01-11,6,800,5.751,5.349,4606.18,4272.28,-333.9,-0.0699298267576345,90,90,破位防守,99666.1
603101,汇嘉时代,2024-01-12,2024-01-24,8,700,6.683,6.168,4683.34,4310.19,-373.15,-0.07716201779349856,86,86,绝对止损,99292.95
600390,五矿资本,2024-03-01,2024-03-19,12,1900,4.99,4.83,9485.92,9168.02,-317.9,-0.031992240418761135,75,75,破位防守,25269.0
002791,坚朗五金,2024-03-13,2024-03-25,8,300,39.609,36.367,11887.72,10899.68,-988.04,-0.0818484457848785,82,82,绝对止损,36168.68
600597,光明乳业,2024-03-13,2024-03-27,10,1300,8.928,8.653,11611.17,11237.83,-373.33,-0.030820513854446147,75,75,沉没止损,47406.51
600737,中粮糖业,2024-03-13,2024-03-27,10,1500,7.846,7.924,11773.49,11875.24,101.75,0.010000433360609528,75,75,沉没止损,59281.75
001338,永顺泰,2024-03-13,2024-03-27,10,1200,9.84,9.79,11812.57,11737.58,-74.99,-0.005006280717587259,72,72,沉没止损,71019.33
600562,国睿科技,2024-03-13,2024-03-27,10,900,13.146,12.924,11836.62,11620.87,-215.74,-0.016897607224575208,72,72,沉没止损,82640.21
001215,千味央厨,2024-03-13,2024-03-28,11,200,49.499,45.409,9904.76,9072.26,-832.5,-0.08262422523374298,72,72,绝对止损,91712.47
600415,小商品城,2024-01-26,2024-04-02,41,700,6.964,7.904,4879.73,5525.15,645.42,0.13501917029250857,82,82,破位防守,97237.61
002348,高乐股份,2024-04-10,2024-04-16,4,1300,3.607,2.974,4694.36,3859.32,-835.04,-0.1755267243291196,82,82,绝对止损,96402.57
000089,深圳机场,2024-04-29,2024-05-16,10,1800,6.693,6.657,12053.05,11971.0,-82.05,-0.005483045884279306,86,86,沉没止损,27430.08
001213,中铁特货,2024-04-30,2024-05-17,10,2900,4.108,4.162,11918.78,12057.78,139.0,0.013012998393457058,90,90,沉没止损,28569.08
002594,比亚迪,2024-04-30,2024-05-17,10,100,72.605,70.978,7265.49,7089.23,-176.26,-0.022411153403928956,90,90,沉没止损,35658.31
603638,艾迪精密,2024-04-30,2024-05-17,10,700,16.693,16.407,11690.32,11474.24,-216.08,-0.017144582383851584,90,90,沉没止损,47132.55
600422,昆药集团,2024-04-16,2024-05-20,21,200,20.882,21.327,4181.34,4258.32,76.98,0.02133832143773888,90,90,沉没止损,16171.6
600887,伊利股份,2024-04-30,2024-05-20,11,400,25.29,24.491,10121.19,9786.47,-334.72,-0.031615058314432926,90,90,破位防守,25958.07
001360,南矿集团,2024-05-16,2024-05-28,8,700,15.591,14.241,10918.78,9959.04,-959.75,-0.08656594266479894,80,80,绝对止损,11613.62
002966,苏州银行,2024-05-17,2024-05-31,10,1700,6.844,6.816,11639.22,11576.98,-62.24,-0.0039920159680638095,90,90,沉没止损,23190.6
000090,天健集团,2024-05-17,2024-05-31,10,2800,4.289,3.942,12012.97,11027.36,-985.61,-0.08078702408267575,80,80,绝对止损,34217.96
600639,浦东金桥,2024-05-17,2024-06-03,11,1100,10.511,9.86,11567.08,10835.84,-731.24,-0.06191049740366731,78,78,破位防守,45053.8
002110,三钢闽光,2024-05-20,2024-06-03,10,3300,3.657,3.543,12074.09,11680.72,-393.37,-0.03127990594154153,76,76,沉没止损,56734.53
002927,泰永长征,2024-05-20,2024-06-03,10,800,15.28,14.112,12229.4,11278.73,-950.67,-0.07648833480579824,76,76,绝对止损,68013.26
601528,瑞丰银行,2024-04-30,2024-06-04,22,2600,4.589,4.691,11936.82,12184.46,247.65,0.022104263089541484,82,82,沉没止损,80197.72
000830,鲁西化工,2024-04-30,2024-06-19,32,1100,10.701,11.387,11776.5,12514.64,738.14,0.06408718144235886,90,90,破位防守,92712.35
601211,国泰海通,2024-06-19,2024-07-03,10,300,13.397,12.974,4024.02,3885.25,-138.77,-0.03155543811404859,82,82,沉没止损,92573.59
002587,奥拓电子,2024-07-03,2024-07-12,7,800,5.631,5.519,4509.99,4407.94,-102.05,-0.019942321762169504,82,82,破位防守,92471.54
000063,中兴通讯,2024-07-12,2024-07-29,11,100,27.294,26.098,2734.45,2603.47,-130.98,-0.043846960997241946,90,90,破位防守,92340.56
600597,光明乳业,2024-08-07,2024-08-22,11,500,8.176,7.744,4093.16,3865.3,-227.86,-0.05281593675394323,82,82,破位防守,92112.7
001339,智微智能,2024-08-26,2024-09-10,11,200,22.936,21.657,4592.16,4324.15,-268.0,-0.05577224755382203,90,90,破位防守,91844.7
002594,比亚迪,2024-09-26,2024-10-08,3,100,86.813,110.718,8686.33,11061.28,2374.95,0.2753592537915857,90,90,亢奋止盈,24321.2
002885,京泉华,2024-09-26,2024-10-08,3,1000,11.383,14.591,11387.72,14578.46,3190.74,0.2818342188861714,90,90,亢奋止盈,38899.66
603127,昭衍新药,2024-09-26,2024-10-08,3,800,14.228,19.74,11387.72,15779.46,4391.74,0.3873970369120914,90,90,亢奋止盈,54679.12
002738,中矿资源,2024-09-12,2024-10-09,12,100,29.499,35.818,2954.89,3575.03,620.14,0.21422304846828097,90,90,亢奋止盈,58254.15
000901,航天科技,2024-09-26,2024-10-09,4,1100,9.8,11.846,10784.52,13019.37,2234.85,0.2088563159978611,90,90,亢奋止盈,71273.52
002589,瑞康医药,2024-09-26,2024-10-09,4,4600,2.465,3.184,11343.63,14632.33,3288.7,0.29157132888694165,90,90,亢奋止盈,85905.85
600415,小商品城,2024-09-26,2024-10-09,4,1300,8.377,9.491,10894.74,12327.1,1432.37,0.13301865169183186,90,90,亢奋止盈,98232.95
603399,永杉锂业,2024-09-26,2024-10-09,4,1700,6.553,7.974,11145.24,13544.06,2398.82,0.21683544226531642,86,86,亢奋止盈,111777.01
600576,祥源文旅,2024-10-09,2024-10-10,1,2300,5.922,5.419,13625.19,12452.79,-1172.4,-0.08488606543258671,80,80,绝对止损,16627.1
600828,茂业商业,2024-10-09,2024-10-10,1,4500,3.096,2.864,13937.81,12877.73,-1060.08,-0.07490520576969029,80,80,绝对止损,29504.83
002888,惠威科技,2024-10-09,2024-10-10,1,800,17.204,15.549,13768.47,12427.85,-1340.62,-0.09622571978930906,70,70,绝对止损,41932.68
