代码,名称,信号日,计划买入日,信号日市场环境,计划买入日市场环境,买入分数,排序分,信号日收盘,计划买入开盘,计划买入执行价,计划买入开盘跳空,若非满仓也会高开跳过,跳过原因,当时持仓数量,当时持仓上限,信号日市场MA20宽度,信号日市场MA60宽度,信号日市场MA60上行宽度,信号日指数站上MA20,信号日指数MA20上行,信号日指数站上MA60,信号日RSI14,信号日量比,信号日20日均成交额,信号日距MA20,信号日距MA60,信号日站上MA20,信号日站上MA60,信号日MA20上行,信号日MA60上行,信号日突破20日新高,信号日前5日阳线数,未来5日日期,未来5日收盘,未来5日收益率,未来10日日期,未来10日收盘,未来10日收益率,未来20日日期,未来20日收盘,未来20日收益率,未来20日最大涨幅,未来20日最大跌幅
601872,招商轮船,2024-01-03,2024-01-04,弱,弱,82,82,5.76,5.81,5.821619999999999,0.00868055555555558,False,持仓上限,1,1,0.5793103448275863,0.5,0.46551724137931033,True,False,False,67.78523426242062,2.084127716063248,225702501.90949997,0.07322526551145891,0.032319732361550724,True,True,True,False,True,4,2024-01-11,5.81,-0.001996007984031878,2024-01-18,6.0,0.03064095561029423,2024-02-01,5.81,-0.001996007984031878,0.07701979861275743,-0.02776203187428916
000990,诚志股份,2024-01-03,2024-01-04,弱,弱,80,80,6.04,6.0,6.0120000000000005,-0.0066225165562914245,False,持仓上限,1,1,0.5793103448275863,0.5,0.46551724137931033,True,False,False,61.19402857206511,1.9580216738019742,37405103.6395,0.04030313468825364,0.05208151889914636,True,True,False,True,True,5,2024-01-11,5.84,-0.028609447771124508,2024-01-18,5.47,-0.09015302727877594,2024-02-01,5.01,-0.16666666666666674,0.01131071190951416,-0.17831004657351968
002462,嘉事堂,2024-01-03,2024-01-04,弱,弱,80,80,14.37,14.27,14.29854,-0.00695894224077942,False,持仓上限,1,1,0.5793103448275863,0.5,0.46551724137931033,True,False,False,55.86854423372787,2.023695215673509,43095303.882,0.038144776766363186,0.031389061677592034,True,True,False,True,True,4,2024-01-11,13.84,-0.03206900844421878,2024-01-18,12.97,-0.09291438146831765,2024-02-01,11.48,-0.19712082492338368,0.009193945675572524,-0.20271580175318593
001339,智微智能,2024-01-04,2024-01-05,弱,弱,80,80,30.14,31.25,31.3125,0.036828135368281334,False,持仓上限,1,1,0.5551724137931034,0.49137931034482757,0.4844827586206897,False,False,False,66.84434963028673,1.754201030933927,375989477.34099996,0.30668516431110726,0.46417294146223,True,True,True,True,True,3,2024-01-12,33.7,0.07624750499001998,2024-01-19,25.27,-0.19297405189620764,2024-02-02,17.89,-0.4286626746506986,0.11840319361277452,-0.45293413173652697
600319,亚星化学,2024-01-04,2024-01-05,弱,弱,80,80,5.87,5.87,5.88174,0.0,False,持仓上限,1,1,0.5551724137931034,0.49137931034482757,0.4844827586206897,False,False,False,63.47826009678639,2.3332156416252543,57352324.325,0.05594531390537871,0.10310699072914065,True,True,True,True,True,4,2024-01-12,5.89,0.0014043463328878847,2024-01-19,5.81,-0.012197070934791387,2024-02-02,3.98,-0.32332949093295515,0.08301284993896374,-0.33693090820063454
600829,人民同泰,2024-01-04,2024-01-05,弱,弱,80,80,7.95,7.86,7.87572,-0.01132075471698113,False,持仓上限,1,1,0.5551724137931034,0.49137931034482757,0.4844827586206897,False,False,False,55.11810962861925,1.591474192309495,45908373.6615,0.04625913009146543,0.0480522048645442,True,True,False,True,True,5,2024-01-12,7.58,-0.037548313043125,2024-01-19,7.23,-0.08198869436699119,2024-02-02,5.88,-0.2534015937590468,0.04498382370119813,-0.28260527291473037
605368,蓝天燃气,2024-01-04,2024-01-05,弱,弱,80,80,9.69,9.68,9.69936,-0.0010319917440659854,False,持仓上限,1,1,0.5551724137931034,0.49137931034482757,0.4844827586206897,False,False,False,59.99999943999996,1.882803134877414,58501771.4895,0.04508196721311464,0.11458313363878592,True,True,True,True,True,4,2024-01-12,9.78,0.008313950611174237,2024-01-19,9.58,-0.012305966579238214,2024-02-02,9.38,-0.03292588376965078,0.021716896784942374,-0.0731347222909553
001282,三联锻造,2024-01-04,2024-01-05,弱,弱,78,78,18.37,18.59,18.62718,0.011976047904191489,False,持仓上限,1,1,0.5551724137931034,0.49137931034482757,0.4844827586206897,False,False,False,60.23622030643565,1.6213834847911373,56772196.057,0.03987999207494841,0.0015811569707213646,True,True,False,False,False,4,2024-01-12,16.05,-0.13835588639826313,2024-01-19,14.89,-0.2006304765401955,2024-02-02,12.16,-0.34719050333974333,0.024846487766801095,-0.3708118996004762
001282,三联锻造,2024-01-05,2024-01-08,弱,弱,82,82,18.67,18.25,18.2865,-0.0224959828602036,False,持仓上限,1,1,0.43448275862068964,0.4086206896551724,0.4844827586206897,False,False,False,61.7424240787133,2.1152788661723845,59614248.1735,0.052839339085321235,0.018021211047193342,True,True,False,False,True,4,2024-01-15,15.67,-0.1430836956224537,2024-01-22,13.94,-0.23768900555054273,2024-02-05,10.95,-0.4011976047904192,0.043939518223826246,-0.4011976047904192
002981,朝阳科技,2024-01-08,2024-01-09,弱,弱,86,86,26.3,26.26,26.312520000000003,-0.001520912547528508,False,持仓上限,1,1,0.25,0.28793103448275864,0.47586206896551725,False,False,False,58.667805224479146,1.6052986349713008,110987406.43800001,0.057243929892265566,0.08429761152186477,True,True,True,True,False,4,2024-01-16,22.89,-0.13007192013535773,2024-01-23,20.1,-0.23610509369684096,2024-02-06,16.41,-0.37634251679428654,0.03296833598606286,-0.4367700243078201
603320,迪贝电气,2024-01-09,2024-01-10,弱,弱,86,86,15.75,15.83,15.86166,0.005079365079365017,False,持仓上限,1,1,0.3275862068965517,0.35,0.46206896551724136,False,False,False,57.9661014198219,1.5433748872728412,37457374.133,0.02836995200940229,0.05061869767752114,True,True,True,True,False,3,2024-01-17,15.23,-0.03982307022089748,2024-01-24,13.38,-0.15645651211789935,2024-02-07,7.92,-0.5006827784733754,0.012504365873432954,-0.5006827784733754
000404,长虹华意,2024-01-09,2024-01-10,弱,弱,78,78,5.39,5.35,5.3607,-0.007421150278293154,False,持仓上限,1,1,0.3275862068965517,0.35,0.46206896551724136,False,False,False,60.91953924957061,1.963782585511706,43044121.2325,0.0329628210042161,0.013983821408415364,True,True,True,True,True,2,2024-01-17,5.27,-0.016919432163709947,2024-01-24,4.86,-0.09340198108455977,2024-02-07,4.15,-0.22584737067920224,0.02225455630794504,-0.29300277948775344
002205,国统股份,2024-01-09,2024-01-10,弱,弱,78,78,10.85,10.8,10.8216,-0.004608294930875445,False,持仓上限,1,1,0.3275862068965517,0.35,0.46206896551724136,False,False,False,60.5263152319945,1.5917132448179292,73240922.421,0.021994065840907906,0.023665382498624377,True,True,True,True,True,2,2024-01-17,10.29,-0.049123974273674986,2024-01-24,9.26,-0.14430398462334593,2024-02-07,6.34,-0.41413469357581134,0.06638574702446953,-0.42152731573889257
002611,东方精工,2024-01-09,2024-01-10,弱,弱,78,78,5.13,5.65,5.661300000000001,0.10136452241715399,True,持仓上限,1,1,0.3275862068965517,0.35,0.46206896551724136,False,False,False,63.88888826774689,1.6506262421138236,140289499.80699998,0.07288507790442345,0.08429915101983321,True,True,True,True,True,1,2024-01-17,5.01,-0.1150442477876108,2024-01-24,4.78,-0.15567095896702177,2024-02-07,3.86,-0.3181778036846662,-0.0638192641266142,-0.38176743857417916
000668,荣丰控股,2024-01-10,2024-01-11,弱,弱,90,90,13.16,13.15,13.176300000000001,-0.0007598784194529085,False,持仓上限,1,1,0.30344827586206896,0.31724137931034485,0.4482758620689655,False,False,False,65.3465342005686,2.1090532533245607,58924383.2675,0.052631578947368585,0.10300896823401207,True,True,True,True,True,4,2024-01-18,11.75,-0.10824738355987651,2024-01-25,10.67,-0.19021273043267084,2024-02-08,5.62,-0.5734766209026814,-0.04449655821436982,-0.6235665551027223
600824,益民集团,2024-01-10,2024-01-11,弱,弱,86,86,4.1,4.09,4.09818,-0.0024390243902439046,False,持仓上限,1,1,0.30344827586206896,0.31724137931034485,0.4482758620689655,False,False,False,60.74766275657261,2.1962714186692316,93666972.709,0.04551829657018991,0.08484741576997679,True,True,True,True,False,3,2024-01-18,3.77,-0.08007944990215177,2024-01-25,4.04,-0.01419654578373819,2024-02-08,3.2,-0.21916558081880244,0.09804840197355902,-0.29236880761703976
603057,紫燕食品,2024-01-10,2024-01-11,弱,弱,86,86,20.41,20.39,20.430780000000002,-0.000979911807937217,False,持仓上限,1,1,0.30344827586206896,0.31724137931034485,0.4482758620689655,False,False,False,67.95180699968063,1.5644817876270716,36189389.6805,0.046183812599313034,0.012827829193856388,True,True,False,True,False,3,2024-01-18,20.39,-0.001996007984031989,2024-01-25,19.57,-0.042131528996935064,2024-02-08,17.47,-0.14491761939583325,0.049397037215417106,-0.25651394611463696
000404,长虹华意,2024-01-11,2024-01-12,弱,弱,90,90,5.45,5.47,5.4809399999999995,0.003669724770642091,False,持仓上限,1,1,0.41379310344827586,0.36379310344827587,0.4379310344827586,False,False,False,65.16853830071966,2.439822708531485,55810018.173,0.04176622383637585,0.02318595700741599,True,True,True,True,True,3,2024-01-19,5.13,-0.06402916288081961,2024-01-26,5.2,-0.05125763099030445,2024-02-19,4.79,-0.12606231777760735,-0.011118530762971202,-0.30851277335639504
600824,益民集团,2024-01-11,2024-01-12,弱,弱,86,86,4.05,4.02,4.02804,-0.007407407407407418,False,持仓上限,1,1,0.41379310344827586,0.36379310344827587,0.4379310344827586,False,False,False,56.07476562145166,1.6784832824484517,99134739.6875,0.03171570500573173,0.06855459302581246,True,True,True,True,False,3,2024-01-19,3.61,-0.1037824847816804,2024-01-26,4.01,-0.004478604979096579,2024-02-19,3.29,-0.1832255886237475,0.11716864777906877,-0.28004687143126683
601137,博威合金,2024-01-11,2024-01-12,弱,弱,80,80,14.88,14.77,14.79954,-0.007392473118279619,False,持仓上限,1,1,0.41379310344827586,0.36379310344827587,0.4379310344827586,False,False,False,67.44868007499078,1.5183973629432304,157668676.95,0.05188745935246741,0.028062135117395748,True,True,False,True,True,3,2024-01-19,14.48,-0.021591211618739448,2024-01-26,13.37,-0.09659354277227539,2024-02-19,13.24,-0.1053775995740408,0.025031859098323395,-0.2574093519122892
000404,长虹华意,2024-01-12,2024-01-15,弱,弱,86,86,5.36,5.33,5.34066,-0.005597014925373234,False,持仓上限,1,1,0.4086206896551724,0.35517241379310344,0.4517241379310345,False,False,False,63.04347730151231,2.2018769741577144,60410907.787,0.024073366450133804,0.005157055789967391,True,True,True,True,False,3,2024-01-22,4.78,-0.10497953436466645,2024-01-29,5.03,-0.05816884055528704,2024-02-20,4.84,-0.09374496785041553,0.014855841787344781,-0.2903498818498088
002867,周大生,2024-01-12,2024-01-15,弱,弱,82,82,13.41,13.41,13.43682,0.0,False,持仓上限,1,1,0.4086206896551724,0.35517241379310344,0.4517241379310345,False,False,False,65.13409926747994,2.0108765580829115,66123097.28300001,0.05250765246056033,0.06160362048264312,True,True,True,False,True,3,2024-01-22,13.44,0.0002366631390462448,2024-01-29,13.86,0.031494058862141294,2024-02-20,15.03,0.11856823266219219,0.189269484893003,-0.06302235201483697
002329,皇氏集团,2024-01-12,2024-01-15,弱,弱,80,80,6.65,6.52,6.53304,-0.019548872180451204,False,持仓上限,1,1,0.4086206896551724,0.35517241379310344,0.4517241379310345,False,False,False,57.98816520009805,1.5473223846942294,188769456.3385,0.05080192778699533,0.1258147343472249,True,True,True,True,True,4,2024-01-22,5.05,-0.22700611047842967,2024-01-29,5.05,-0.22700611047842967,2024-02-20,4.08,-0.3754821645053451,0.02861761140296104,-0.49793664205331667
603320,迪贝电气,2024-01-12,2024-01-15,弱,弱,80,80,15.83,15.79,15.821579999999999,-0.0025268477574226234,False,持仓上限,1,1,0.4086206896551724,0.35517241379310344,0.4517241379310345,False,False,False,57.1045574264172,1.6351760637275576,42312944.3075,0.02885740283374494,0.04790485226946761,True,True,True,True,True,3,2024-01-22,13.5,-0.1467350289920475,2024-01-29,13.59,-0.14104659585199453,2024-02-20,9.87,-0.3761684989741859,0.005588569536038923,-0.5405010119090508
002205,国统股份,2024-01-12,2024-01-15,弱,弱,78,78,10.94,10.89,10.91178,-0.00457038391224851,False,持仓上限,1,1,0.4086206896551724,0.35517241379310344,0.4517241379310345,False,False,False,60.56337988362097,1.9714331845497994,90780392.128,0.02559295022030561,0.029501717404601724,True,True,True,True,False,2,2024-01-22,8.8,-0.19353212766386418,2024-01-29,9.71,-0.11013601813819551,2024-02-20,7.53,-0.30992010469419284,-0.02948923090458211,-0.4263080817245216
600207,安彩高科,2024-01-15,2024-01-16,弱,弱,90,90,4.82,4.78,4.78956,-0.008298755186721962,False,持仓上限,1,1,0.4206896551724138,0.35172413793103446,0.4862068965517241,False,False,False,63.01369742165515,1.56729767267494,35649422.109,0.027280477408354598,0.01094137798440964,True,True,True,True,True,5,2024-01-23,5.38,0.12327645963303513,2024-01-30,4.17,-0.12935635006138346,2024-02-21,3.6,-0.24836519429759718,0.24854892725010247,-0.39451640651750886
603137,恒尚节能,2024-01-15,2024-01-16,弱,弱,90,90,14.06,14.06,14.08812,0.0,False,持仓上限,1,1,0.4206896551724138,0.35172413793103446,0.4862068965517241,False,False,False,66.90140812090854,1.6513203384283393,41001563.452,0.04465413477970137,0.055965151647911604,True,True,True,True,True,3,2024-01-23,11.94,-0.15247740649568575,2024-01-30,13.31,-0.05523235179711694,2024-02-21,10.91,-0.22558865199898925,0.0051021711910461676,-0.33561042921269835
603206,嘉环科技,2024-01-15,2024-01-16,弱,弱,90,90,18.72,18.67,18.707340000000002,-0.0026709401709400504,False,持仓上限,1,1,0.4206896551724138,0.35172413793103446,0.4862068965517241,False,False,False,61.83800609568035,1.6876220895879401,118424786.6295,0.06032285471537824,0.03792415169660668,True,True,False,True,True,3,2024-01-23,16.61,-0.11211321331627067,2024-01-30,14.85,-0.20619393243507644,2024-02-21,13.75,-0.26499438188433,0.06696088273372913,-0.43177383850403106
603213,镇洋发展,2024-01-15,2024-01-16,弱,弱,90,90,11.34,11.76,11.78352,0.03703703703703698,False,持仓上限,1,1,0.4206896551724138,0.35172413793103446,0.4862068965517241,False,False,False,66.19718283753224,2.2960544620704155,50067807.251499996,0.0996896819239721,0.0865885208725925,True,True,False,True,True,3,2024-01-23,9.76,-0.1717245780547748,2024-01-30,8.7,-0.2616807201922685,2024-02-21,7.65,-0.3507882194794084,0.006490420519505324,-0.47893328988281936
002097,山河智能,2024-01-15,2024-01-16,弱,弱,86,86,6.09,6.02,6.032039999999999,-0.011494252873563315,False,持仓上限,1,1,0.4206896551724138,0.35172413793103446,0.4862068965517241,False,False,False,57.71812026305121,2.220812681356831,91575362.786,0.017628874592697796,0.016524787180771217,True,True,True,True,False,4,2024-01-23,6.37,0.05602747992387336,2024-01-30,6.45,0.06928999144568015,2024-02-21,5.67,-0.060019495891937,0.22180887394645943,-0.22580088991452307
601766,中国中车,2024-01-15,2024-01-16,弱,弱,82,82,4.89,4.86,4.86972,-0.006134969325153228,False,持仓上限,1,1,0.4206896551724138,0.35172413793103446,0.4862068965517241,False,False,False,66.66666427350444,1.7089200181514348,238690739.6545,0.02817493692178319,0.017725207256581665,True,True,True,False,True,3,2024-01-23,4.72,-0.030745094173792342,2024-01-30,5.23,0.07398371980319207,2024-02-21,5.53,0.13558890449553562,0.14585643527759307,-0.041012624955849675
600319,亚星化学,2024-01-15,2024-01-16,弱,弱,80,80,6.09,5.97,5.98194,-0.019704433497536922,False,持仓上限,1,1,0.4206896551724138,0.35172413793103446,0.4862068965517241,False,False,False,66.5048539169573,2.357877747753239,100450856.998,0.06973476198840678,0.12082451458544208,True,True,True,True,True,4,2024-01-23,4.83,-0.19256963460014642,2024-01-30,4.6,-0.23101869961918708,2024-02-21,3.69,-0.38314326121626097,0.06487193117951717,-0.5185508380224475
600249,两面针,2024-01-16,2024-01-17,弱,弱,86,86,6.0,5.97,5.98194,-0.0050000000000000044,False,持仓上限,1,1,0.3775862068965517,0.3310344827586207,0.5224137931034483,False,False,False,67.4999992125,1.5683038284310966,115590852.6315,0.03332472229398098,0.03926096997690509,True,True,False,True,False,3,2024-01-24,5.35,-0.10564131368753282,2024-01-31,4.8,-0.19758473003741261,2024-02-22,4.54,-0.24104889049371936,-0.030414882128540266,-0.394845150569882
002623,亚玛顿,2024-01-16,2024-01-17,弱,弱,82,82,24.83,24.56,24.609119999999997,-0.010873942811115533,False,持仓上限,1,1,0.3775862068965517,0.3310344827586207,0.5224137931034483,False,False,False,65.21739109541338,1.7011981567479098,53982145.677,0.035921398473027555,0.013104118923109365,True,True,True,False,True,5,2024-01-24,21.45,-0.12837192065380632,2024-01-31,18.65,-0.24215087739829788,2024-02-22,19.86,-0.1929821139479997,-0.024751799332930147,-0.394939762169472
601156,东航物流,2024-01-16,2024-01-17,弱,弱,80,80,14.56,14.57,14.59914,0.0006868131868131844,False,持仓上限,1,1,0.3775862068965517,0.3310344827586207,0.5224137931034483,False,False,False,67.42424218587391,2.3960561239315297,207470914.2325,0.07612712490761298,0.18309859154929575,True,True,False,True,True,3,2024-01-24,15.83,0.08431044568378687,2024-01-31,13.88,-0.04925906594498031,2024-02-22,15.49,0.06102140263056599,0.10896943244602086,-0.14926495670292905
603815,交建股份,2024-01-16,2024-01-17,弱,弱,80,80,8.27,8.26,8.27652,-0.0012091898428052694,False,持仓上限,1,1,0.3775862068965517,0.3310344827586207,0.5224137931034483,False,False,False,64.51612806104751,1.8923085449293033,35711190.683000006,0.018661082712323473,0.04915953060577216,True,True,False,True,True,4,2024-01-24,7.01,-0.15302566779274385,2024-01-31,7.39,-0.10711265121089542,2024-02-22,6.39,-0.2279363790578649,-0.02132780443954707,-0.3523848187402434
600621,华鑫股份,2024-01-17,2024-01-18,弱,弱,86,86,13.13,13.13,13.156260000000001,0.0,False,持仓上限,1,1,0.19482758620689655,0.2206896551724138,0.5293103448275862,False,False,False,55.11265151272495,1.65531588441092,681773349.001,0.0347137397060564,0.0675954032957502,True,True,True,True,False,3,2024-01-25,16.54,0.25719619405514926,2024-02-01,13.93,0.058811546746567744,2024-02-23,14.1,0.07173315212682008,0.3818516812528787,-0.16541631132251877
601766,中国中车,2024-01-17,2024-01-18,弱,弱,78,78,4.85,4.85,4.859699999999999,0.0,False,持仓上限,1,1,0.19482758620689655,0.2206896551724138,0.5293103448275862,False,False,False,61.90475984126992,1.5980144530865925,262767081.106,0.015175300889586518,0.00929522752497225,True,True,True,False,False,3,2024-01-25,5.18,0.06590941827684849,2024-02-01,5.15,0.059736197707677574,2024-02-23,5.52,0.13587258472745245,0.14821902586579427,-0.03903533139905746
000635,英 力 特,2024-01-18,2024-01-19,弱,弱,86,86,9.88,10.23,10.25046,0.03542510121457476,False,持仓上限,1,1,0.17758620689655172,0.17586206896551723,0.5155172413793103,False,False,False,63.589743361472735,1.9151373668652565,90356090.698,0.0792506417608827,0.09973285841495994,True,True,True,True,False,3,2024-01-26,9.61,-0.06248109840924221,2024-02-02,7.04,-0.3132015538814844,2024-02-26,7.18,-0.2995436302370821,0.13165653053619053,-0.5317283321919212
600621,华鑫股份,2024-01-18,2024-01-19,弱,弱,83,83,13.95,13.51,13.53702,-0.03154121863799275,False,持仓上限,1,1,0.17758620689655172,0.17586206896551723,0.5155172413793103,False,False,False,51.49812720581016,2.0041308476212896,744097156.747,0.09022703294126821,0.13080602015725917,True,True,True,True,True,3,2024-01-26,17.02,0.2572929640349204,2024-02-02,13.17,-0.02711231866393049,2024-02-26,13.87,0.024597732735860633,0.3429839063545743,-0.1888909080432769
000812,陕西金叶,2024-01-18,2024-01-19,弱,弱,80,80,5.27,5.25,5.2605,-0.003795066413662118,False,持仓上限,1,1,0.17758620689655172,0.17586206896551723,0.5155172413793103,False,False,False,65.93406491969569,1.9853147263701398,102418574.43399999,0.03709534586244212,0.04518560142795769,True,True,True,True,True,3,2024-01-26,5.5,0.04552799163577603,2024-02-02,4.1,-0.22060640623514882,2024-02-26,4.47,-0.15027088679783307,0.11206159110350722,-0.3498716852010266
603206,嘉环科技,2024-01-18,2024-01-19,弱,弱,80,80,19.4,19.4,19.438799999999997,0.0,False,持仓上限,1,1,0.17758620689655172,0.17586206896551723,0.5155172413793103,False,False,False,65.1351350119065,2.168376764937438,156597418.59149998,0.08510221774757398,0.06940080480679134,True,True,True,True,True,4,2024-01-26,16.74,-0.13883573060065435,2024-02-02,13.06,-0.3281478280552296,2024-02-26,15.29,-0.2134288124781364,-0.06887256415005016,-0.4531555445809411
603213,镇洋发展,2024-01-18,2024-01-19,弱,弱,80,80,11.86,11.69,11.713379999999999,-0.01433389544688024,False,持仓上限,1,1,0.17758620689655172,0.17586206896551723,0.5155172413793103,False,False,False,63.207547002847974,1.5760140120699018,77501088.0275,0.13433121323705244,0.12662676925999805,True,True,True,True,True,3,2024-01-26,10.03,-0.14371428229938754,2024-02-02,7.58,-0.35287679559614726,2024-02-26,8.17,-0.30250704749611124,-0.042974786099315376,-0.475813129941998
