代码,名称,买入日,卖出日,持仓天数,买入数量,买入价,卖出价,买入耗资,卖出净额,单笔净利,盈亏率,买入分数,排序分,卖出原因,卖出后现金
000510,新金路,2024-01-03,2024-01-11,6,500,5.751,5.349,2880.74,2668.3,-212.44,-0.0699298267576345,90,90,破位防守,99787.56
002999,天禾股份,2024-01-11,2024-01-18,5,400,7.275,6.727,2914.81,2684.26,-230.55,-0.07533143080230724,79,79,绝对止损,99557.02
601766,中国中车,2024-01-18,2024-02-28,23,600,4.86,5.738,2920.82,3436.38,515.56,0.18083420787291418,78,78,亢奋止盈,100072.58
002458,益生股份,2024-02-28,2024-03-05,4,300,7.986,7.375,2400.78,2206.46,-194.32,-0.07647440376461628,82,82,绝对止损,90167.88
000750,国海证券,2024-02-29,2024-03-14,10,2900,3.347,3.343,9710.37,9685.72,-24.65,-0.0010099561356327748,78,78,沉没止损,20702.69
002032,苏 泊 尔,2024-03-05,2024-03-20,11,200,47.134,48.054,9431.82,9600.93,169.12,0.01951072345105711,71,71,沉没止损,18865.8
002791,坚朗五金,2024-03-13,2024-03-25,8,300,39.609,36.367,11887.72,10899.68,-988.04,-0.0818484457848785,82,82,绝对止损,18137.28
600597,光明乳业,2024-03-13,2024-03-27,10,1400,8.928,8.653,12503.95,12102.67,-401.28,-0.030820513854446147,75,75,沉没止损,30239.95
600737,中粮糖业,2024-03-13,2024-03-27,10,1500,7.846,7.924,11773.49,11875.24,101.75,0.010000433360609528,75,75,沉没止损,42115.19
001338,永顺泰,2024-03-13,2024-03-27,10,1200,9.84,9.79,11812.57,11737.58,-74.99,-0.005006280717587259,72,72,沉没止损,53852.77
600562,国睿科技,2024-03-13,2024-03-27,10,900,13.146,12.924,11836.62,11620.87,-215.74,-0.016897607224575208,72,72,沉没止损,65473.64
001215,千味央厨,2024-03-13,2024-03-28,11,200,49.499,45.409,9904.76,9072.26,-832.5,-0.08262422523374298,72,72,绝对止损,74545.9
002475,立讯精密,2024-03-20,2024-04-08,11,400,29.058,28.004,11628.2,11190.95,-437.25,-0.036276412691857704,82,82,沉没止损,85736.85
000878,云南铜业,2024-03-15,2024-04-29,29,1000,11.433,13.263,11437.82,13251.79,1813.97,0.1601179761423691,80,80,破位防守,98988.64
000089,深圳机场,2024-04-29,2024-05-16,10,1800,6.693,6.657,12053.05,11971.0,-82.05,-0.005483045884279306,86,86,沉没止损,22122.4
002594,比亚迪,2024-04-29,2024-05-16,10,100,71.813,70.908,7186.33,7082.24,-104.09,-0.012608242424039861,80,80,沉没止损,29204.64
601138,工业富联,2024-04-29,2024-05-16,10,500,23.276,24.092,11643.23,12034.84,391.61,0.03502508542965735,80,80,沉没止损,41239.48
603317,天味食品,2024-04-29,2024-05-16,10,900,12.405,12.525,11169.28,11261.77,92.49,0.009684991890209825,78,78,沉没止损,52501.25
603319,美湖股份,2024-04-29,2024-05-17,11,900,12.465,11.976,11223.39,10768.01,-455.38,-0.0392205941814121,80,80,破位防守,13848.66
001213,中铁特货,2024-04-29,2024-05-21,13,3000,4.048,4.122,12149.24,12354.04,204.8,0.018196280705914974,78,78,沉没止损,13879.11
002768,国恩股份,2024-04-29,2024-05-24,16,800,14.539,14.82,11636.22,11845.31,209.1,0.019346558433787193,80,80,沉没止损,13743.52
600686,金龙汽车,2024-05-16,2024-05-24,6,1400,8.918,8.084,12489.92,11306.66,-1183.26,-0.0935208235214963,76,76,绝对止损,25050.18
001360,南矿集团,2024-05-16,2024-05-28,8,800,15.591,14.241,12477.9,11382.47,-1095.42,-0.08656594266479894,80,80,绝对止损,36432.65
002927,泰永长征,2024-05-16,2024-05-31,11,800,15.02,14.651,12020.98,11709.65,-311.33,-0.02458991290268037,80,80,沉没止损,48142.3
002966,苏州银行,2024-05-17,2024-05-31,10,1800,6.844,6.816,12323.59,12258.28,-65.31,-0.0039920159680638095,90,90,沉没止损,60400.58
002458,益生股份,2024-05-21,2024-06-04,10,1600,7.485,7.305,11980.9,11677.73,-303.17,-0.02399217628999025,90,90,破位防守,72078.31
002807,江阴银行,2024-05-16,2024-06-06,15,3900,3.186,3.204,12431.8,12482.72,50.91,0.005404285768086473,75,75,沉没止损,84561.03
000830,鲁西化工,2024-04-30,2024-06-19,32,1100,10.701,11.387,11776.5,12514.64,738.14,0.06408718144235886,90,90,破位防守,97075.66
601211,国泰海通,2024-06-19,2024-07-03,10,200,13.397,12.974,2684.35,2588.5,-95.85,-0.03155543811404859,82,82,沉没止损,96979.82
002587,奥拓电子,2024-07-03,2024-07-12,7,500,5.631,5.519,2820.62,2753.09,-67.53,-0.019942321762169504,82,82,破位防守,96912.29
000063,中兴通讯,2024-07-12,2024-07-29,11,100,27.294,26.098,2734.45,2603.47,-130.98,-0.043846960997241946,90,90,破位防守,96781.3
600597,光明乳业,2024-08-07,2024-08-22,11,300,8.176,7.744,2457.9,2317.18,-140.71,-0.05281593675394323,82,82,破位防守,96640.59
001339,智微智能,2024-08-26,2024-09-10,11,100,22.936,21.657,2298.58,2159.58,-139.0,-0.05577224755382203,90,90,破位防守,96501.59
002594,比亚迪,2024-09-26,2024-10-08,3,100,86.813,110.718,8686.33,11061.28,2374.95,0.2753592537915857,90,90,亢奋止盈,26052.25
002885,京泉华,2024-09-26,2024-10-08,3,1000,11.383,14.591,11387.72,14578.46,3190.74,0.2818342188861714,90,90,亢奋止盈,40630.71
603127,昭衍新药,2024-09-26,2024-10-08,3,800,14.228,19.74,11387.72,15779.46,4391.74,0.3873970369120914,90,90,亢奋止盈,56410.17
000901,航天科技,2024-09-26,2024-10-09,4,1200,9.8,11.846,11764.47,14203.4,2438.93,0.2088563159978611,90,90,亢奋止盈,70613.57
002589,瑞康医药,2024-09-26,2024-10-09,4,4900,2.465,3.184,12083.11,15586.94,3503.83,0.29157132888694165,90,90,亢奋止盈,86200.51
