代码,名称,买入日,卖出日,持仓天数,买入数量,买入价,卖出价,买入耗资,卖出净额,单笔净利,盈亏率,买入分数,排序分,卖出原因,卖出后现金
000766,通化金马,2025-08-26,2025-09-09,10,700,24.699,24.221,17294.51,16941.54,-352.97,-0.01934629726348508,90,90,沉没止损,146890.63
603861,白云电器,2025-09-12,2025-09-22,6,1200,11.353,10.519,13628.19,12611.39,-1016.8,-0.07344005722007006,90,90,绝对止损,35827.24
603477,巨星农牧,2025-09-12,2025-09-23,7,600,22.325,20.639,13399.74,12371.99,-1027.74,-0.075518621643607,90,90,绝对止损,48199.23
002707,众信旅游,2025-09-17,2025-09-23,4,2100,8.547,7.834,17953.83,16438.8,-1515.02,-0.08339241797764381,78,78,绝对止损,64638.04
001400,江顺科技,2025-09-17,2025-09-29,8,300,56.503,50.808,16955.83,15229.83,-1726.0,-0.10078442158067281,80,80,绝对止损,79867.87
601100,恒立液压,2025-09-17,2025-10-09,10,100,94.709,95.938,9475.9,9583.98,108.07,0.012973418376957355,90,90,沉没止损,89451.85
601512,中新集团,2025-09-17,2025-10-09,10,1900,9.178,9.032,17443.81,17147.03,-296.78,-0.01595281053613288,80,80,沉没止损,106598.88
000737,北方铜业,2025-09-17,2025-10-20,17,1300,13.557,15.699,17629.18,20392.8,2763.62,0.15796050176070633,76,76,回撤止盈,20738.65
000878,云南铜业,2025-09-17,2025-10-20,17,1100,15.621,17.864,17188.3,19635.79,2447.5,0.14358838448823966,76,76,回撤止盈,40374.45
601101,昊华能源,2025-10-15,2025-10-29,10,2400,7.495,7.595,17992.9,18213.36,220.45,0.013318283219656855,90,90,沉没止损,23256.3
601985,中国核电,2025-10-15,2025-10-29,10,2000,9.008,9.182,18020.96,18349.02,328.06,0.019274021478733264,82,82,沉没止损,41605.32
000723,美锦能源,2025-10-15,2025-10-29,10,3700,5.01,4.87,18542.0,18005.88,-536.12,-0.02789620758483032,80,80,沉没止损,59611.2
002852,道道全,2025-10-15,2025-10-29,10,1600,11.543,10.529,18473.86,16832.82,-1641.05,-0.08785727156797511,80,80,绝对止损,76444.02
600710,苏美达,2025-10-15,2025-10-29,10,1500,10.15,10.08,15230.39,15107.14,-123.25,-0.00694169410438771,80,80,沉没止损,91551.16
002966,苏州银行,2025-10-15,2025-10-31,12,2200,8.176,7.934,17992.9,17441.29,-551.61,-0.02962457438065053,82,82,破位防守,108992.45
000829,天音控股,2025-10-23,2025-11-06,10,1700,10.451,10.18,17771.46,17291.67,-479.79,-0.025955758664837306,82,82,沉没止损,126284.12
