代码,名称,买入日,卖出日,持仓天数,买入数量,买入价,卖出价,买入耗资,卖出净额,单笔净利,盈亏率,买入分数,排序分,卖出原因,卖出后现金
600390,五矿资本,2024-03-01,2024-03-19,12,2000,4.99,4.83,9984.92,9650.81,-334.11,-0.031992240418761135,75,75,破位防守,21068.08
002500,山西证券,2024-03-01,2024-03-19,12,1900,5.14,5.02,9771.49,9528.12,-243.38,-0.02340737628057716,72,72,破位防守,30596.19
000997,新 大 陆,2024-03-19,2024-03-27,6,600,19.268,17.096,11566.08,10247.32,-1318.76,-0.11276043856125512,90,90,绝对止损,17528.99
002791,坚朗五金,2024-03-13,2024-03-28,11,300,39.609,35.11,11887.72,10522.63,-1365.09,-0.11359572784610392,82,82,绝对止损,28051.62
600597,光明乳业,2024-03-13,2024-03-29,12,1300,8.928,8.623,11611.17,11198.93,-412.23,-0.03417407609024369,75,75,破位防守,39250.55
001215,千味央厨,2024-03-13,2024-04-02,14,200,49.499,48.024,9904.76,9594.95,-309.81,-0.029799510291158574,72,72,破位防守,48845.5
001338,永顺泰,2024-03-13,2024-04-02,14,1200,9.84,10.16,11812.57,12180.47,367.9,0.032521515014776806,72,72,破位防守,61025.97
600562,国睿科技,2024-03-13,2024-04-08,16,900,13.146,13.353,11836.62,12006.91,170.29,0.015745947130130177,72,72,沉没止损,73032.88
000807,云铝股份,2024-03-19,2024-04-08,12,1000,11.743,13.962,11748.44,13950.04,2201.6,0.18892079322583494,90,90,亢奋止盈,86982.92
600737,中粮糖业,2024-03-13,2024-04-09,17,1500,7.846,8.952,11773.49,13416.38,1642.89,0.1410206407109154,75,75,亢奋止盈,100399.29
600887,伊利股份,2024-04-30,2024-05-20,11,400,25.29,24.491,10121.19,9786.47,-334.72,-0.031615058314432926,90,90,破位防守,20963.76
001213,中铁特货,2024-04-30,2024-05-24,15,3000,4.108,4.002,12329.6,11994.94,-334.66,-0.025855605861447938,90,90,沉没止损,20518.87
000089,深圳机场,2024-04-30,2024-05-24,15,1800,6.663,6.687,11998.94,12024.86,25.92,0.0034967658667626965,86,86,沉没止损,32543.74
605589,圣泉集团,2024-04-30,2024-05-24,15,600,19.399,17.744,11644.23,10636.34,-1007.89,-0.08527779152438923,82,82,破位防守,43180.08
002594,比亚迪,2024-04-30,2024-05-27,16,100,72.605,67.944,7265.49,6785.99,-479.51,-0.0641978532584293,90,90,破位防守,49966.06
603638,艾迪精密,2024-04-30,2024-05-28,17,700,16.693,15.878,11690.32,11104.17,-586.16,-0.04883031056734068,90,90,破位防守,61070.23
601528,瑞丰银行,2024-04-30,2024-06-04,22,2700,4.589,4.691,12395.73,12653.29,257.56,0.022104263089541484,82,82,沉没止损,73723.52
002110,三钢闽光,2024-05-20,2024-06-05,12,3400,3.657,3.383,12439.82,11492.2,-947.62,-0.07494052989910581,76,76,破位防守,85215.72
000830,鲁西化工,2024-04-30,2024-06-19,32,1100,10.701,11.387,11776.5,12514.64,738.14,0.06408718144235886,90,90,破位防守,97730.35
002145,钛能化学,2024-09-27,2024-10-08,2,3300,3.687,4.701,12173.29,15499.16,3325.87,0.27478195782348336,90,90,亢奋止盈,22783.06
