代码,名称,买入日,卖出日,买入月份,卖出日市场环境,持仓天数,卖出时连续弱市持仓天数,累计弱市持仓天数,最大连续弱市持仓天数,买入数量,买入价,卖出价,买入耗资,卖出净额,单笔净利,盈亏率,买入分数,排序分,卖出原因,卖出后现金,信号日,信号日市场环境,信号日市场MA20宽度,信号日市场MA60宽度,信号日市场MA60上行宽度,信号日指数站上MA20,信号日指数MA20上行,信号日指数站上MA60,信号日收盘,信号日RSI14,信号日量比,信号日20日均成交额,信号日距MA20,信号日距MA60,信号日站上MA20,信号日站上MA60,信号日MA20上行,信号日MA60上行,信号日突破20日新高,信号日前5日阳线数,买入日市场环境,买入日市场MA20宽度,买入日市场MA60宽度,买入日开盘跳空,买入日开盘距MA20
002407,多氟多,2024-04-10,2024-04-16,2024-04,弱,4,4,4,4,200,15.301,13.493,3065.11,2692.24,-372.87,-0.1181383140725752,80,80,绝对止损,99879.02,2024-04-09,弱,0.5603448275862069,0.6551724137931034,0.31724137931034485,False,True,True,15.63,64.83126094002884,1.9403154352686145,626949677.658,0.11559187752043099,0.1966008268259074,True,True,True,True,True,4,弱,0.39482758620689656,0.5172413793103449,-0.02303262955854135,0.08355508249068655
600004,白云机场,2024-04-29,2024-05-16,2024-04,强,10,0,0,0,1100,9.97,9.601,10971.89,10550.56,-421.33,-0.037025446594248675,90,90,破位防守,30842.8,2024-04-26,弱,0.4206896551724138,0.5224137931034483,0.4017241379310345,True,False,True,9.95,65.24822630249986,1.5784018433034184,168985727.07999998,0.03162260238465531,0.04823275332291521,True,True,True,True,True,4,强,0.6735751295336787,0.687392055267703,0.0,0.029328091863652928
002249,大洋电机,2024-04-29,2024-05-16,2024-04,强,10,0,0,0,2300,4.87,4.83,11205.36,11099.18,-106.17,-0.008090814256261252,80,80,沉没止损,41941.98,2024-04-26,弱,0.4206896551724138,0.5224137931034483,0.4017241379310345,True,False,True,4.86,60.78431289119574,1.9756742260104674,110349897.262,0.04001711962336829,0.09393757503001199,True,True,True,True,True,3,强,0.6735751295336787,0.687392055267703,0.0,0.03668941979522167
002519,银河电子,2024-04-29,2024-05-16,2024-04,强,10,0,0,0,2000,5.411,5.409,10826.6,10807.91,-18.69,-0.0003030975086863469,80,80,沉没止损,52749.89,2024-04-26,弱,0.4206896551724138,0.5224137931034483,0.4017241379310345,True,False,True,5.4,61.502347013599596,2.1171693520452153,191633818.2515,0.09611285902770761,0.14350250582339252,True,True,True,True,True,4,强,0.6735751295336787,0.687392055267703,0.0,0.08816120906801017
002987,京北方,2024-04-29,2024-05-16,2024-04,强,10,0,0,0,1600,6.854,6.956,10970.89,11119.13,148.24,0.01493796033663669,80,80,沉没止损,63869.02,2024-04-26,弱,0.4206896551724138,0.5224137931034483,0.4017241379310345,True,False,True,6.94,66.79389277285708,2.0875732377550604,75815360.239,0.07906398196377218,0.10016116674152564,True,True,True,True,True,4,强,0.6735751295336787,0.687392055267703,-0.014409221902017322,0.056615432146443156
002958,青农商行,2024-04-29,2024-05-16,2024-04,强,10,0,0,0,4500,2.485,2.545,11187.32,11441.32,254.0,0.024121112613482574,78,78,沉没止损,75310.35,2024-04-26,弱,0.4206896551724138,0.5224137931034483,0.4017241379310345,True,False,True,2.48,55.555553395061814,1.5345461809513896,105516005.5935,0.016393442622950616,0.023243020217301513,True,True,True,True,False,1,强,0.6735751295336787,0.687392055267703,0.0,0.013900245298446468
600094,大名城,2024-04-30,2024-05-17,2024-04,强,10,0,0,0,2600,4.248,4.401,11051.05,11432.35,381.3,0.035942266410575144,83,83,沉没止损,86742.69,2024-04-29,强,0.6735751295336787,0.687392055267703,0.4438687392055268,True,True,True,4.24,54.16666631558643,1.7728189354773896,164605302.87449998,0.1567316873550677,0.35853892983018265,True,True,True,True,True,3,强,0.6362068965517241,0.6672413793103448,0.0,0.14548156152910985
600422,昆药集团,2024-04-16,2024-05-20,2024-04,强,21,0,9,9,100,20.882,21.327,2093.17,2126.66,33.49,0.02133832143773888,90,90,沉没止损,88869.35,2024-04-15,弱,0.28793103448275864,0.41206896551724137,0.31724137931034485,True,False,True,21.13,61.2149530707922,1.6116290892161385,181429023.076,0.050642667130746055,0.11367808923128275,True,True,True,True,True,4,弱,0.19137931034482758,0.2810344827586207,-0.013724562233790816,0.03298718679521184
603323,苏农银行,2024-04-30,2024-05-30,2024-04,弱,19,5,5,5,3100,3.637,3.872,11280.51,11992.94,712.44,0.06460357521870852,86,86,转弱持仓退出,100862.3,2024-04-29,强,0.6735751295336787,0.687392055267703,0.4438687392055268,True,True,True,3.63,60.46511529475393,1.9719159113162736,102767871.904,0.03758753751607835,0.0807860262008735,True,True,True,True,False,3,强,0.6362068965517241,0.6672413793103448,0.0,0.033304867634500246
002469,三维化学,2024-05-30,2024-06-12,2024-05,弱,8,8,8,8,700,5.541,5.2,3883.74,3632.89,-250.86,-0.06162719768419757,78,78,破位防守,100611.44,2024-05-29,弱,0.2268041237113402,0.42783505154639173,0.6185567010309279,False,True,True,5.53,55.8823521741638,2.057847413121825,49435875.4235,0.027499070977331952,0.10068004644219597,True,True,True,True,False,2,弱,0.15979381443298968,0.39347079037800686,0.0,0.025023169601482875
002138,顺络电子,2024-06-13,2024-06-28,2024-06,弱,11,11,11,11,100,25.16,25.479,2521.02,2541.62,20.6,0.012667615783963835,82,82,沉没止损,100632.04,2024-06-12,弱,0.12048192771084337,0.22203098106712565,0.3442340791738382,False,False,False,25.11,57.19424446030226,1.5455983838443705,244203158.698,0.04257925221615566,0.016839334525697636,True,True,False,False,True,3,弱,0.11855670103092783,0.20103092783505155,0.0,0.041260626166286674
003040,楚天龙,2024-06-28,2024-07-09,2024-06,弱,7,7,7,7,300,12.325,10.968,3702.38,3283.76,-418.62,-0.11007091508040823,78,78,绝对止损,100213.42,2024-06-27,弱,0.08433734939759036,0.11015490533562823,0.21514629948364888,False,False,False,12.43,64.18269209169287,1.6783290520627312,131898305.229,0.031235740656240907,0.015287855480076828,True,True,False,False,False,3,弱,0.13917525773195877,0.1323024054982818,-0.01045856798069178,0.02125539687811351
600418,江淮汽车,2024-07-09,2024-07-18,2024-07,弱,7,7,7,7,200,17.765,20.738,3558.09,4140.61,582.52,0.1673460749116544,80,80,亢奋止盈,100795.94,2024-07-08,弱,0.0981067125645439,0.09294320137693632,0.17728055077452667,False,False,False,17.63,58.44402261513923,1.5817882447979243,1368560055.606,0.08864120534749453,0.107435247806696,True,True,True,True,True,3,弱,0.1718213058419244,0.12886597938144329,0.005672149744753385,0.08609758338693374
001965,招商公路,2024-07-19,2024-08-12,2024-07,弱,16,16,16,16,300,10.992,11.287,3302.58,3379.52,76.94,0.026877875970938634,82,82,沉没止损,100872.88,2024-07-18,弱,0.306368330464716,0.13080895008605853,0.23407917383820998,True,False,False,10.98,61.202185324136316,1.6130298592953738,214932307.35549998,0.03716998063571553,0.05664977224610279,True,True,True,False,True,3,弱,0.3120689655172414,0.12931034482758622,-0.0009107468123861207,0.03432019611540649
003015,日久光电,2024-08-12,2024-08-26,2024-08,弱,10,10,10,10,300,10.12,10.07,3041.06,3014.44,-26.62,-0.004978162486907426,90,90,沉没止损,100846.26,2024-08-09,弱,0.5473321858864028,0.23752151462994836,0.09294320137693632,False,False,False,10.26,61.96078397354862,1.78325384933361,175207039.901,0.057786483839373126,0.09152806837121874,True,True,True,True,True,3,弱,0.4612736660929432,0.22719449225473323,-0.015594541910331383,0.0392015639469081
001339,智微智能,2024-08-26,2024-09-10,2024-08,弱,11,11,11,11,100,22.936,21.657,2298.58,2159.58,-139.0,-0.05577224755382203,90,90,破位防守,100707.25,2024-08-23,弱,0.13745704467353953,0.15463917525773196,0.10824742268041238,False,False,False,22.91,67.77163886762378,2.023759660204697,172449137.34250003,0.041387304256914836,0.05476393269031554,True,True,True,True,True,3,弱,0.17353951890034364,0.18041237113402062,-0.0008729812309035134,0.03717800584517095
001267,汇绿生态,2024-09-10,2024-09-11,2024-09,弱,1,1,1,1,600,6.172,4.98,3708.39,2981.52,-726.87,-0.1931688570910127,90,90,绝对止损,99980.38,2024-09-09,弱,0.359106529209622,0.2852233676975945,0.1872852233676976,False,False,False,6.16,55.479451522799785,1.7012616491383377,61931479.6615,0.04018912529550844,0.09947643979057585,True,True,True,True,True,3,弱,0.41237113402061853,0.3075601374570447,0.0,0.041684281728249006
001339,智微智能,2024-09-24,2024-10-08,2024-09,强,5,0,2,2,100,23.547,30.349,2359.7,3028.4,668.7,0.2888767146557948,83,83,亢奋止盈,24173.51,2024-09-23,弱,0.5103092783505154,0.35051546391752575,0.2920962199312715,False,False,False,23.91,54.8437498800293,1.7823131410865283,264628578.921,0.07181280258203326,0.09480528400375476,True,True,True,True,True,4,弱,0.8848797250859106,0.5670103092783505,-0.017147636971978297,0.05103090478107242
000156,华数传媒,2024-09-26,2024-10-08,2024-09,强,3,0,0,0,1700,6.273,8.014,10668.28,13611.89,2943.6,0.2776268549163653,90,90,亢奋止盈,37785.39,2024-09-25,弱,0.915807560137457,0.654639175257732,0.36597938144329895,True,False,True,6.26,57.657656930443956,2.241871842644261,40467185.804000005,0.03300330033003296,0.05668870445913643,True,True,True,True,True,3,强,0.9553264604810997,0.8436426116838488,0.0,0.02791461412151075
000554,泰山石油,2024-09-26,2024-10-08,2024-09,强,3,0,0,0,2200,4.95,6.267,10894.74,13776.47,2881.74,0.2661801902268338,90,90,亢奋止盈,51561.87,2024-09-25,弱,0.915807560137457,0.654639175257732,0.36597938144329895,True,False,True,4.97,61.53846021301775,1.830417947344905,35874689.832,0.038988188564858195,0.02001026167265252,True,True,True,True,True,3,强,0.9553264604810997,0.8436426116838488,-0.006036217303822755,0.030025020850708906
002414,高德红外,2024-09-26,2024-10-08,2024-09,强,3,0,0,0,1800,6.112,8.054,11006.96,14484.7,3477.74,0.31766957887503694,90,90,亢奋止盈,66046.56,2024-09-25,弱,0.915807560137457,0.654639175257732,0.36597938144329895,True,False,True,6.13,55.555554691358026,1.8146279981168565,119992941.5475,0.03085848818632808,0.016134379489446404,True,True,True,True,True,3,强,0.9553264604810997,0.8436426116838488,-0.004893964110929905,0.020237497909349367
002535,林州重机,2024-09-26,2024-10-08,2024-09,强,3,0,0,0,3300,3.317,4.212,10949.85,13886.2,2936.35,0.26983495245159217,90,90,亢奋止盈,79932.76,2024-09-25,弱,0.915807560137457,0.654639175257732,0.36597938144329895,True,False,True,3.32,59.999998472727334,1.785488129151439,37912392.062,0.038798498122653235,0.04304115614200432,True,True,True,True,True,3,强,0.9553264604810997,0.8436426116838488,-0.0030120481927710108,0.03083151666147632
002278,神开股份,2024-09-26,2024-10-09,2024-09,强,4,0,0,0,2500,4.379,5.16,10951.85,12887.7,1935.85,0.17834354174945283,90,90,亢奋止盈,79589.06,2024-09-25,弱,0.915807560137457,0.654639175257732,0.36597938144329895,True,False,True,4.38,60.52631467451529,1.7618803481471608,30009533.538999997,0.0386530709034858,0.030022732617386527,True,True,True,True,True,4,强,0.9553264604810997,0.8436426116838488,-0.0022831050228310223,0.03248670998228009
002589,瑞康医药,2024-09-26,2024-10-09,2024-09,强,4,0,0,0,4500,2.465,3.184,11097.14,14314.13,3216.99,0.29157132888694165,90,90,亢奋止盈,93903.19,2024-09-25,弱,0.915807560137457,0.654639175257732,0.36597938144329895,True,False,True,2.46,56.896550350772934,1.5867309195301567,52528059.565000005,0.04259376986649732,0.07942079859587525,True,True,True,True,True,3,强,0.9553264604810997,0.8436426116838488,0.0,0.03578947368421059
600375,汉马科技,2024-10-08,2024-10-11,2024-10,强,3,0,0,0,2500,5.291,4.75,13231.4,11865.26,-1366.14,-0.1020837113651486,75,75,绝对止损,31242.76,2024-09-30,强,0.9982817869415808,0.9965635738831615,0.6512027491408935,True,True,True,5.09,61.29032188865767,2.7661908955256025,43750428.887,0.034132466477041934,0.19315518049695268,True,True,True,True,True,4,强,0.9948453608247423,0.9948453608247423,0.037328094302554016,0.07295265190002054
002036,联创电子,2024-10-09,2024-10-14,2024-10,强,3,0,0,0,1300,9.749,8.253,12679.3,10719.13,-1960.16,-0.1534443958947472,80,80,绝对止损,28997.02,2024-10-08,强,0.9948453608247423,0.9948453608247423,0.788659793814433,True,True,True,9.87,62.499999871323524,1.5620551242122205,771163921.213,0.3290244395071702,0.42702233788765986,True,True,True,True,True,3,强,0.9810996563573883,0.9604810996563574,-0.014184397163120477,0.2777413000656599
002801,微光股份,2024-10-09,2024-10-14,2024-10,强,3,0,0,0,600,21.693,19.451,13020.98,11659.78,-1361.2,-0.10336278943268187,70,70,绝对止损,40656.8,2024-10-08,强,0.9948453608247423,0.9948453608247423,0.788659793814433,True,True,True,21.99,66.7388948066799,2.1033828988213292,52584572.4775,0.17064601133913593,0.2391990382447966,True,True,True,True,True,3,强,0.9810996563573883,0.9604810996563574,-0.015461573442473897,0.1421487167312918
601567,三星电气,2024-10-09,2024-10-21,2024-10,强,8,0,0,0,400,32.916,31.906,13171.28,12751.04,-420.24,-0.030673508386575433,78,78,破位防守,53407.84,2024-10-08,强,0.9948453608247423,0.9948453608247423,0.788659793814433,True,True,True,33.09,65.4736841140388,2.4362474309800177,309287141.911,0.07328781563711284,0.1487987779475075,True,True,True,True,True,2,强,0.9810996563573883,0.9604810996563574,-0.0072529465095195755,0.06353702954269536
000513,丽珠集团,2024-10-10,2024-10-24,2024-10,强,10,0,0,0,300,36.904,35.389,11076.1,10606.42,-469.68,-0.04104145767655553,76,76,沉没止损,26943.3,2024-10-09,强,0.9810996563573883,0.9604810996563574,0.8780068728522337,True,True,True,36.77,67.64408483852205,2.1527564071321383,220564340.4235,0.07561796109404728,0.08560012596937394,True,True,True,True,False,3,强,0.9828178694158075,0.9690721649484536,0.0016317650258361738,0.0723852783601211
000902,新洋丰,2024-10-10,2024-10-24,2024-10,强,10,0,0,0,900,13.136,13.054,11827.6,11737.58,-90.02,-0.006271210439532876,76,76,沉没止损,38680.88,2024-10-09,强,0.9810996563573883,0.9604810996563574,0.8780068728522337,True,True,True,13.0,63.70023398318425,2.128321602637724,137494727.2215,0.10057568574331177,0.13943466510846547,True,True,True,True,False,3,强,0.9828178694158075,0.9690721649484536,0.00846153846153852,0.10590914842464882
601288,农业银行,2024-10-11,2024-10-25,2024-10,强,10,0,0,0,2900,4.469,4.501,12964.87,13041.32,76.45,0.007173992821531919,78,78,沉没止损,51722.19,2024-10-10,强,0.9828178694158075,0.9690721649484536,0.9003436426116839,True,True,True,4.46,66.33663274384864,1.7198371338257945,2722185031.328,0.042421409372443764,0.030737231338109572,True,True,True,True,False,2,强,0.9621993127147767,0.9381443298969072,0.0,0.03890053575588159
000410,沈阳机床,2024-09-26,2024-10-31,2024-09,弱,20,1,1,1,1700,6.413,8.992,10906.76,15273.72,4366.96,0.4021924900199599,90,90,亢奋止盈,66995.92,2024-09-25,弱,0.915807560137457,0.654639175257732,0.36597938144329895,True,False,True,6.43,67.34693781341107,2.4269854797111456,33229623.969,0.04953888843548504,0.04728812639122637,True,True,True,True,True,3,强,0.9553264604810997,0.8436426116838488,-0.004665629860031051,0.039382866423061325
002416,爱施德,2024-10-23,2024-11-01,2024-10,弱,7,2,2,2,1300,9.8,14.431,12744.43,18746.02,6001.6,0.47262530154415117,86,86,亢奋止盈,85741.94,2024-10-22,强,0.9724612736660929,0.9741824440619621,0.8674698795180723,True,True,True,9.85,61.85101560588843,1.5294816794556223,250978341.325,0.06688329271594906,0.12997590914305346,True,True,True,True,False,3,强,0.9604130808950087,0.9776247848537005,-0.007106598984771617,0.051104304368853715
603215,比依股份,2024-10-23,2024-11-06,2024-10,强,10,0,3,3,800,14.93,14.641,11948.84,11701.67,-247.17,-0.01936663585580515,86,86,沉没止损,31447.93,2024-10-22,强,0.9724612736660929,0.9741824440619621,0.8674698795180723,True,True,True,14.79,63.36283170140182,1.646859641932881,42510724.5555,0.07356730664537436,0.13501483679525217,True,True,True,True,False,4,强,0.9604130808950087,0.9776247848537005,0.007437457741717557,0.07321640796629092
603569,长久物流,2024-10-23,2024-11-06,2024-10,强,10,0,3,3,1800,6.874,6.786,12377.7,12204.41,-173.28,-0.012703456061637796,86,86,沉没止损,43652.34,2024-10-22,强,0.9724612736660929,0.9741824440619621,0.8674698795180723,True,True,True,6.88,65.37216798860507,1.8704162182897446,75162378.89899999,0.09223686299412592,0.13621975723211577,True,True,True,True,False,3,强,0.9604130808950087,0.9776247848537005,-0.0029069767441859407,0.07836202153580141
002568,百润股份,2024-11-04,2024-11-08,2024-11,强,4,0,0,0,500,23.417,27.505,11713.37,13740.56,2027.19,0.17458194436971156,86,86,亢奋止盈,30356.96,2024-11-01,弱,0.5283993115318416,0.9466437177280551,0.9363166953528399,False,True,True,22.6,61.20058552608958,1.6023548450437886,399707950.9355,0.06485735152072003,0.24050864513768166,True,True,True,True,False,3,强,0.7177280550774526,0.9621342512908778,0.034070796460176966,0.0949212893553224
002919,名臣健康,2024-11-04,2024-11-18,2024-11,弱,10,1,1,1,900,15.01,15.239,13513.96,13703.66,189.69,0.01528984754123249,86,86,沉没止损,30236.04,2024-11-01,弱,0.5283993115318416,0.9466437177280551,0.9363166953528399,False,True,True,14.91,66.74057628949711,2.4532278822092133,200052124.54950002,0.070236514373901,0.15633684482647192,True,True,True,True,False,3,强,0.7177280550774526,0.9621342512908778,0.0046948356807512415,0.07368119266055029
603916,苏博特,2024-11-04,2024-11-20,2024-11,弱,12,3,3,3,1700,8.036,7.924,13666.27,13459.27,-207.0,-0.013927257704043232,86,86,破位防守,43695.31,2024-11-01,弱,0.5283993115318416,0.9466437177280551,0.9363166953528399,False,True,True,8.05,58.24742226007017,1.9530923800086557,66766386.943500005,0.03337612323491679,0.1294282707821819,True,True,True,True,False,3,强,0.7177280550774526,0.9621342512908778,-0.003726708074534346,0.029260780287474253
601188,龙江交通,2024-11-04,2024-11-20,2024-11,弱,12,3,3,3,3700,3.647,3.523,13499.94,13023.36,-476.58,-0.0340911583426555,82,82,破位防守,56718.67,2024-11-01,弱,0.5283993115318416,0.9466437177280551,0.9363166953528399,False,True,True,3.6,58.94736755235458,2.1387015977982884,132639490.3925,0.060539107379584456,0.1446740858505564,True,True,True,False,True,4,强,0.7177280550774526,0.9621342512908778,0.011111111111111072,0.07058823529411762
600059,古越龙山,2024-11-06,2024-11-20,2024-11,弱,10,3,3,3,1500,8.928,8.842,13396.73,13251.79,-144.94,-0.00958128636106034,86,86,沉没止损,69970.45,2024-11-05,强,0.882960413080895,0.9707401032702238,0.9328743545611016,True,True,True,8.97,67.77777725061726,2.0528847878588223,111661150.39400001,0.0547357281439238,0.1132715538639748,True,True,True,True,False,4,强,0.8726333907056799,0.963855421686747,-0.006688963210702448,0.04583602324080038
002758,浙农股份,2024-11-08,2024-11-20,2024-11,弱,8,3,3,3,1600,8.637,8.194,13824.58,13098.17,-726.41,-0.0513659456029933,90,90,破位防守,83068.63,2024-11-07,强,0.9380378657487092,0.9776247848537005,0.9518072289156626,True,True,True,8.61,59.28143662877834,1.6564574214051657,46691041.881,0.0503202195791399,0.16535077825400402,True,True,True,True,True,4,强,0.9294320137693631,0.9672977624784854,0.0011614401858304202,0.046624575036425364
000710,贝瑞基因,2024-10-10,2024-11-25,2024-10,弱,32,6,9,6,1500,8.497,10.09,12750.44,15122.1,2371.66,0.1874576319059993,76,76,转弱持仓退出,98190.73,2024-10-09,强,0.9810996563573883,0.9604810996563574,0.8780068728522337,True,True,True,8.48,64.912280473992,1.6583155996779124,106034436.147,0.1375679119994635,0.14785904435320152,True,True,True,True,False,3,强,0.9828178694158075,0.9690721649484536,0.0,0.12676056338028174
002806,华锋股份,2024-11-06,2024-11-25,2024-11,弱,13,6,6,6,1100,12.395,13.194,13639.21,14500.66,861.45,0.06444830629767152,86,86,转弱持仓退出,112691.39,2024-11-05,强,0.882960413080895,0.9707401032702238,0.9328743545611016,True,True,True,12.14,67.77493581870866,1.696941640098671,188134954.959,0.07743510095407147,0.1963341326413297,True,True,True,True,False,3,强,0.8726333907056799,0.963855421686747,0.018945634266886113,0.09643680198546356
601609,金田股份,2024-11-04,2024-11-28,2024-11,弱,18,9,9,9,2300,5.912,5.649,13602.14,12980.47,-621.67,-0.04450759497953257,86,86,破位防守,125671.86,2024-11-01,弱,0.5283993115318416,0.9466437177280551,0.9363166953528399,False,True,True,5.73,66.66666592592598,2.3574428370760305,74798143.935,0.06327704583410654,0.14363648459849654,True,True,True,True,False,3,强,0.7177280550774526,0.9621342512908778,0.029668411867364686,0.09421364985163194
002494,华斯股份,2024-11-29,2024-12-18,2024-11,弱,13,13,13,13,1100,4.269,4.331,4700.37,4757.07,56.7,0.01471235931892089,90,90,沉没止损,125728.56,2024-11-28,弱,0.4415807560137457,0.8934707903780069,0.9467353951890034,False,False,True,4.29,58.94736755235458,1.8202620400584408,46641494.322,0.04532163742690054,0.1981009123068329,True,True,True,True,True,3,弱,0.5240549828178694,0.9140893470790378,-0.006993006993007089,0.03135213654521252
002658,雪迪龙,2024-12-18,2024-12-24,2024-12,弱,4,4,4,4,700,6.934,6.138,4858.69,4289.24,-569.45,-0.11481949396005668,86,86,绝对止损,125159.11,2024-12-17,弱,0.3803786574870912,0.7917383820998278,0.9879518072289156,False,False,True,6.94,56.37065606595013,1.712654150987452,165475917.2235,0.03381498584835407,0.12705028961186593,True,True,True,True,False,3,弱,0.4079173838209983,0.7951807228915663,-0.0028818443804035088,0.025261130454107716
002796,世嘉科技,2024-12-24,2024-12-31,2024-12,弱,5,5,5,5,300,14.539,12.325,4366.71,3690.74,-675.96,-0.15226060628570556,80,80,绝对止损,124483.14,2024-12-23,弱,0.1962134251290878,0.47676419965576594,0.9724612736660929,False,True,True,14.71,64.17266174123492,1.6495839174658133,379494158.578,0.106015037593985,0.2561912894961571,True,True,True,True,True,4,弱,0.270223752151463,0.5473321858864028,-0.01359619306594162,0.07816911873978283
603215,比依股份,2024-12-31,2025-01-09,2024-12,弱,6,6,6,6,300,16.453,17.375,4940.85,5204.95,264.1,0.056059622533252515,86,86,回撤止盈,124747.24,2024-12-30,弱,0.2800687285223368,0.4518900343642612,0.9089347079037801,True,True,True,16.42,56.74157294445146,2.0078166291480737,153802795.96850002,0.05976507034981293,0.08853458848486873,True,True,True,True,False,3,弱,0.19382504288164665,0.33276157804459694,0.0,0.054287457061221955
603558,健盛集团,2025-01-09,2025-01-23,2025-01,弱,10,10,10,10,400,10.08,10.04,4037.05,4008.94,-28.1,-0.003992015968063943,90,90,沉没止损,124719.14,2025-01-08,弱,0.14408233276157806,0.19210977701543738,0.5300171526586621,False,False,False,10.18,64.04958640632474,1.6592872586959055,55803387.233,0.05263157894736836,0.06464938732112024,True,True,True,True,True,3,弱,0.1234991423670669,0.18524871355060035,-0.011787819253438081,0.037166864271354294
603703,盛洋科技,2025-01-23,2025-02-19,2025-01,中,13,0,7,7,400,11.884,12.076,4758.49,4822.9,64.42,0.016163288936460882,90,90,沉没止损,31863.15,2025-01-22,弱,0.3767123287671233,0.22773972602739725,0.4332191780821918,False,False,False,11.95,59.87780023660096,1.9905843880326695,114052290.79300001,0.06473025348598926,0.01522123893805305,True,True,True,True,True,4,弱,0.4263698630136986,0.23116438356164384,-0.007531380753138084,0.05016159737902348
000816,智慧农业,2025-02-12,2025-02-20,2025-02,强,6,0,0,0,4400,3.146,3.663,13848.63,16102.65,2254.01,0.16412398133668962,80,80,亢奋止盈,47965.8,2025-02-11,中,0.8441780821917808,0.4417808219178082,0.3955479452054795,True,True,False,3.16,55.33980507305121,1.6821307613435952,255443242.899,0.073734284743459,0.0481508098844603,True,True,True,True,True,5,强,0.8578767123287672,0.4777397260273973,-0.006329113924050667,0.061348656413723335
002414,高德红外,2025-02-20,2025-02-25,2025-02,强,3,0,0,0,1900,7.595,8.483,14435.8,16104.64,1668.84,0.11689549660573322,82,82,亢奋止盈,35797.03,2025-02-19,中,0.6888888888888889,0.42905982905982903,0.40512820512820513,True,True,True,7.49,58.99581555399942,2.1766724561751163,245716028.2955,0.06543385490753928,0.0017163364019348037,True,True,True,False,True,3,强,0.6991452991452991,0.48205128205128206,0.012016021361815676,0.06880992667794694
603630,拉芳家化,2025-02-12,2025-02-26,2025-02,强,10,0,0,0,1100,12.735,12.355,14013.96,13578.97,-434.99,-0.02985217605701273,82,82,沉没止损,34870.05,2025-02-11,中,0.8441780821917808,0.4417808219178082,0.3955479452054795,True,True,False,12.93,62.9032254513528,1.73639308413478,51085838.526999995,0.06590824780511917,0.014834000470920428,True,True,False,False,True,4,强,0.8578767123287672,0.4777397260273973,-0.017014694508893924,0.04312856498009765
002593,日上集团,2025-02-12,2025-03-03,2025-02,弱,13,1,1,1,2500,5.441,5.439,13607.15,13585.95,-21.2,-0.00032347827365526477,80,80,沉没止损,33701.56,2025-02-11,中,0.8441780821917808,0.4417808219178082,0.3955479452054795,True,True,False,5.53,59.34579400427987,2.2515718225071084,402321868.8935,0.10313185717135465,0.10951345928774447,True,True,True,True,True,4,强,0.8578767123287672,0.4777397260273973,-0.018083182640144746,0.07556700009903916
603312,西典新能,2025-02-12,2025-03-04,2025-02,弱,14,2,2,2,400,33.567,34.68,13431.8,13860.26,428.46,0.03317246104805321,82,82,沉没止损,47561.83,2025-02-11,中,0.8441780821917808,0.4417808219178082,0.3955479452054795,True,True,False,33.5,57.01624803571237,1.9398103042516923,37688158.588,0.04594345660895782,0.026033690658499253,True,True,True,False,True,4,强,0.8578767123287672,0.4777397260273973,0.0,0.04150474117829939
603355,莱克电气,2025-02-12,2025-03-04,2025-02,弱,14,2,2,2,500,24.399,24.73,12204.35,12354.04,149.69,0.013596626049748548,82,82,沉没止损,59915.86,2025-02-11,中,0.8441780821917808,0.4417808219178082,0.3955479452054795,True,True,False,24.38,65.76271170835966,1.7119721168801636,76575338.5705,0.06110724233983267,0.056486035577318905,True,True,True,False,True,3,强,0.8578767123287672,0.4777397260273973,-0.0012305168170630987,0.05635330354431489
003025,思进智能,2025-02-20,2025-03-06,2025-02,强,10,4,4,4,1100,12.575,12.964,13837.61,14248.29,410.68,0.030927785862537777,80,80,沉没止损,74164.16,2025-02-19,中,0.6888888888888889,0.42905982905982903,0.40512820512820513,True,True,True,12.55,63.461538034393485,1.808304100506017,82061722.0335,0.03903630417684312,0.03976801988401002,True,True,True,True,True,3,强,0.6991452991452991,0.48205128205128206,0.0,0.034966188355599614
002239,奥特佳,2025-02-26,2025-03-07,2025-02,中,7,0,4,4,4600,3.206,3.134,14754.44,14402.9,-351.54,-0.022667165668662698,90,90,破位防守,33369.93,2025-02-25,强,0.6136752136752137,0.4700854700854701,0.46324786324786327,True,True,True,3.21,66.66666483660137,1.5476272557806159,273096792.883,0.031325301204819356,0.02495875685168425,True,True,True,True,True,4,强,0.7213675213675214,0.5435897435897435,-0.0031152647975076775,0.02416386621859501
600860,京城股份,2025-02-12,2025-03-10,2025-02,强,18,0,4,4,1300,10.681,16.188,13890.72,21028.05,7137.33,0.5155018293619139,82,82,亢奋止盈,54397.97,2025-02-11,中,0.8441780821917808,0.4417808219178082,0.3955479452054795,True,True,False,10.65,61.49732574280078,1.5573142674456193,74524654.4665,0.04915771845138406,0.02277638170846874,True,True,True,False,True,3,强,0.8578767123287672,0.4777397260273973,0.0009389671361501595,0.04843865256946156
600235,民丰特纸,2025-02-25,2025-03-11,2025-02,强,10,0,4,4,2400,6.042,5.838,14505.94,13999.91,-506.03,-0.03372359758095762,90,90,沉没止损,38534.3,2025-02-24,强,0.7299145299145299,0.517948717948718,0.441025641025641,True,True,True,6.05,64.36781505615012,1.7030237736522587,35073416.322,0.04157699922527325,0.03782485633416233,True,True,True,True,True,4,强,0.6136752136752137,0.4700854700854701,-0.0033057851239668423,0.03643863870745978
