日期,总权益,现金,股票市值,股票仓位,持仓数量,市场环境,允许开仓,风控暂停,当日信号数,当日买入数,高开跳过数,资金不足跳过数,持仓上限跳过数,持仓上限,买入分数门槛
2024-01-02,100000.0,100000.0,0.0,0.0,0,弱,True,False,8,0,0,0,0,1,78
2024-01-03,100003.544,96760.544,3243.0,0.03242885072153043,1,弱,True,False,7,1,0,0,7,1,78
2024-01-04,99997.544,96760.544,3236.9999999999995,0.03237079502672585,1,弱,True,False,11,0,0,0,7,1,78
2024-01-05,99952.544,96760.544,3192.0,0.03193515514722667,1,弱,True,False,4,0,0,0,11,1,78
2024-01-08,99940.544,96760.544,3180.0,0.03181891825603831,1,弱,True,False,1,0,0,0,4,1,78
2024-01-09,99940.544,96760.544,3180.0,0.03181891825603831,1,弱,True,False,3,0,0,0,1,1,78
2024-01-10,99949.544,96760.544,3189.0000000000005,0.0319060985410799,1,弱,True,False,6,0,0,0,3,1,78
2024-01-11,99979.544,96760.544,3219.0,0.032196586133659506,1,弱,True,False,3,0,0,0,6,1,78
2024-01-12,100030.544,96760.544,3270.0,0.03269001516176899,1,弱,True,False,6,0,0,0,3,1,78
2024-01-15,100012.544,96760.544,3252.0,0.032515921202844314,1,弱,True,False,4,0,0,0,6,1,78
2024-01-16,100006.544,96760.544,3246.0,0.0324578759565974,1,弱,True,False,3,0,0,0,4,1,78
2024-01-17,99809.50624599999,96017.50624599999,3792.0,0.03799237309774759,1,弱,True,False,4,1,0,0,2,1,78
2024-01-18,99701.50624599999,96017.50624599999,3684.0,0.0369502943206317,1,弱,True,False,4,0,0,0,4,1,78
2024-01-19,99641.50624599999,96017.50624599999,3624.0,0.03637038556054026,1,弱,True,False,3,0,0,0,4,1,78
2024-01-22,99335.50624599999,96017.50624599999,3318.0,0.03340195389736193,1,弱,True,False,0,0,0,0,3,1,78
2024-01-23,99289.297031,99289.297031,0.0,0.0,0,弱,True,False,1,0,0,0,0,1,78
2024-01-24,99445.041031,95649.041031,3796.0,0.038171838038828634,1,弱,True,False,2,1,0,0,0,1,78
2024-01-25,99601.041031,95649.041031,3952.0000000000005,0.03967830013714388,1,弱,True,False,5,0,0,0,2,1,78
2024-01-26,99361.041031,95649.041031,3711.9999999999995,0.03735870680785117,1,弱,True,False,2,0,0,0,5,1,78
2024-01-29,99733.041031,95649.041031,4084.0000000000005,0.040949317876816486,1,弱,True,False,8,0,0,0,2,1,78
2024-01-30,100141.041031,95649.041031,4492.0,0.04485673360045699,1,弱,True,False,0,0,0,0,8,1,78
2024-01-31,99721.041031,95649.041031,4072.0,0.040833909853930914,1,弱,True,False,1,0,0,0,0,1,78
2024-02-01,99313.041031,95649.041031,3664.0,0.036893442814386314,1,弱,True,False,1,0,0,0,1,1,78
2024-02-02,98987.664383,98987.664383,0.0,0.0,0,弱,False,True,0,0,0,0,0,1,78
2024-02-05,98987.664383,98987.664383,0.0,0.0,0,弱,False,True,0,0,0,0,0,1,78
2024-02-06,98987.664383,98987.664383,0.0,0.0,0,弱,False,True,0,0,0,0,0,1,78
2024-02-07,98987.664383,98987.664383,0.0,0.0,0,弱,False,True,0,0,0,0,0,1,78
2024-02-08,98987.664383,98987.664383,0.0,0.0,0,弱,False,True,0,0,0,0,0,1,78
2024-02-19,98987.664383,98987.664383,0.0,0.0,0,弱,False,True,0,0,0,0,0,1,78
2024-02-20,98987.664383,98987.664383,0.0,0.0,0,弱,True,False,1,0,0,0,0,1,78
2024-02-21,99010.93238299999,96110.93238299999,2900.0,0.029289694887247877,1,弱,True,False,1,1,0,0,0,1,78
2024-02-22,99198.93238299999,96110.93238299999,3088.0,0.031129367280662384,1,弱,True,False,1,0,0,0,1,1,78
2024-02-23,99284.93238299999,96110.93238299999,3174.0,0.031968597085366666,1,弱,True,False,1,0,0,0,1,1,78
2024-02-26,99278.93238299999,96110.93238299999,3168.0,0.03191009334969915,1,弱,True,False,0,0,0,0,1,1,78
2024-02-27,99362.93238299999,96110.93238299999,3252.0000000000005,0.03272850269218087,1,中,True,False,4,0,0,0,0,2,70
2024-02-28,99038.93238299999,96110.93238299999,2928.0,0.0295641312920957,1,弱,True,False,0,0,0,0,4,1,78
2024-02-29,99120.93238299999,96110.93238299999,3010.0,0.030366945988456403,1,中,True,False,4,0,0,0,0,2,70
2024-03-01,99051.36038299999,86300.36038299999,12751.0,0.1287311951163109,2,中,True,False,3,1,0,0,3,2,70
2024-03-04,98755.36038299999,86300.36038299999,12455.0,0.12611973620162129,2,中,True,False,1,0,0,0,3,2,70
2024-03-05,98518.36038299999,86300.36038299999,12218.0,0.12401749229789555,2,中,True,False,3,0,0,0,1,2,70
