场景ID,场景,说明,参数组合,总收益率,超额收益率,最大回撤,Calmar,Sharpe,交易次数,平均股票仓位,空仓占比,启用候选排序,最大入场偏离MA20,破位确认天数,强市破位确认天数,回撤止盈启动收益,回撤止盈回撤比例,启用亢奋止盈,弱市允许高分买入,弱市买入分数门槛,弱市最大持仓数,弱市单票仓位倍率,弱市专用止损阈值,扫描信号总数,实际买入次数,持仓上限跳过次数,强市盈亏贡献,中性盈亏贡献,弱市盈亏贡献,强市平均仓位,中性平均仓位,弱市平均仓位,结果目录
M_baseline,M_新候选主策略,上一轮验证后的候选主策略：强市 8 只、破位确认 3 天、回撤止盈 20%/10%。,"{'BUY_SCORE_THRESHOLD': 60, 'STOP_LOSS_RATE': -0.09, 'MAX_HOLD_DAYS': 15, 'RSI_OVERSOLD': 80, 'TIME_SUNK_TOLERANCE': 0.03}",0.4591180520649999,0.07283659048038019,0.09415715488437476,1.6642619492153692,1.0851139768752818,150,0.34394604874465456,0.030206677265500796,False,,3,,0.2,0.1,True,True,78,1,0.25,,14918,151,14467,74073.6407015,-8181.830969499919,-19980.004525500088,0.7941743661376495,0.3936793292078779,0.1572782060921995,backtest_outputs/MAIN/buy60_slm0p09_hold15_rsi80_sunk0p03/ablation_20260816_002343_抽样600只_实际588只_训练2021-2023_盲测2024-2026/M_baseline
N_weak_no_buy,N_M加弱市禁买,在 M 基础上弱市场完全不新开仓，验证弱市结构性机会是否值得保留。,"{'BUY_SCORE_THRESHOLD': 60, 'STOP_LOSS_RATE': -0.09, 'MAX_HOLD_DAYS': 15, 'RSI_OVERSOLD': 80, 'TIME_SUNK_TOLERANCE': 0.03}",0.17821536697000062,-0.2080660946146191,0.11248463816852765,0.5798665063352908,0.5004721857912009,131,0.3358026592113038,0.47058823529411764,False,,3,,0.2,0.1,True,False,78,1,0.25,,13871,131,12230,67976.67620300002,-18142.20483199999,-32012.934673999975,0.8276716019579938,0.367614431139131,0.13586783730917193,backtest_outputs/MAIN/buy60_slm0p09_hold15_rsi80_sunk0p03/ablation_20260816_002343_抽样600只_实际588只_训练2021-2023_盲测2024-2026/N_weak_no_buy
O_weak_smaller_position,O_M加弱市降仓,弱市场仍允许高分票，但单票仓位从正常仓位的 25% 降到 15%。,"{'BUY_SCORE_THRESHOLD': 60, 'STOP_LOSS_RATE': -0.09, 'MAX_HOLD_DAYS': 15, 'RSI_OVERSOLD': 80, 'TIME_SUNK_TOLERANCE': 0.03}",0.4567414482849999,0.07045998670038017,0.09239048360619974,1.6882249342914377,1.0873634693311875,150,0.33480710109488476,0.030206677265500796,False,,3,,0.2,0.1,True,True,78,1,0.15,,14918,151,14467,73688.63882649994,-7530.990344499965,-20483.50365349998,0.7902542755375339,0.38527821038405985,0.14594684529120966,backtest_outputs/MAIN/buy60_slm0p09_hold15_rsi80_sunk0p03/ablation_20260816_002343_抽样600只_实际588只_训练2021-2023_盲测2024-2026/O_weak_smaller_position
P_weak_tighter_stop,P_M加弱市5%止损,弱市场使用 -5% 专用止损，验证能否压低弱市亏损。,"{'BUY_SCORE_THRESHOLD': 60, 'STOP_LOSS_RATE': -0.09, 'MAX_HOLD_DAYS': 15, 'RSI_OVERSOLD': 80, 'TIME_SUNK_TOLERANCE': 0.03}",0.397725023140001,0.011443561555381265,0.10690838893366618,1.2880438883360912,0.9603124971215998,160,0.33771784096417684,0.04292527821939587,False,,3,,0.2,0.1,True,True,78,1,0.25,-0.05,14481,161,13907,73784.6788715001,-15876.360922999971,-18135.81563450003,0.8123223685213657,0.3905053958613285,0.14087926158484274,backtest_outputs/MAIN/buy60_slm0p09_hold15_rsi80_sunk0p03/ablation_20260816_002343_抽样600只_实际588只_训练2021-2023_盲测2024-2026/P_weak_tighter_stop
Q_weak_higher_score,Q_M加弱市82分,弱市场买入门槛从 78 提高到 82，验证更高质量信号能否减少弱市拖累。,"{'BUY_SCORE_THRESHOLD': 60, 'STOP_LOSS_RATE': -0.09, 'MAX_HOLD_DAYS': 15, 'RSI_OVERSOLD': 80, 'TIME_SUNK_TOLERANCE': 0.03}",0.36986880237500097,-0.01641265920961878,0.1125100091719857,1.1457881290171155,0.8626972340817762,158,0.3733103845251386,0.034976152623211444,False,,3,,0.2,0.1,True,True,82,1,0.25,,14009,159,13388,84198.57431750007,-17457.640387000036,-29754.053692999936,0.8329406288969962,0.4077678878789032,0.18564023115296152,backtest_outputs/MAIN/buy60_slm0p09_hold15_rsi80_sunk0p03/ablation_20260816_002343_抽样600只_实际588只_训练2021-2023_盲测2024-2026/Q_weak_higher_score
R_weak_defensive_combo,R_M加弱市组合防守,弱市门槛 82、仓位 15%、止损 -5%，验证组合防守是否保留强市优势并压低弱市亏损。,"{'BUY_SCORE_THRESHOLD': 60, 'STOP_LOSS_RATE': -0.09, 'MAX_HOLD_DAYS': 15, 'RSI_OVERSOLD': 80, 'TIME_SUNK_TOLERANCE': 0.03}",0.4065893931050008,0.020307931520381076,0.1292152190618854,1.0871571200416998,1.041263175584285,157,0.3298742098671248,0.11128775834658187,False,,3,,0.2,0.1,True,True,82,1,0.15,-0.05,12767,158,12011,90773.10883950004,-12516.955797999879,-37597.21373100008,0.7921702740670913,0.3835618190777899,0.1377377138732449,backtest_outputs/MAIN/buy60_slm0p09_hold15_rsi80_sunk0p03/ablation_20260816_002343_抽样600只_实际588只_训练2021-2023_盲测2024-2026/R_weak_defensive_combo
