代码,名称,买入日,卖出日,持仓天数,买入数量,买入价,卖出价,买入耗资,卖出净额,单笔净利,盈亏率,买入分数,排序分,卖出原因,卖出后现金
000510,新金路,2024-01-03,2024-01-08,3,800,5.751,5.399,4606.18,4312.18,-294.0,-0.061253799022164664,90,90,绝对止损,99706.0
002345,潮宏基,2024-01-08,2024-01-26,14,800,5.982,6.188,4790.55,4942.6,152.05,0.034380150920938685,86,86,破位防守,99858.05
000750,国海证券,2024-02-29,2024-03-21,15,2900,3.347,3.383,9710.37,9801.43,91.06,0.010918283194091,78,78,沉没止损,24565.72
002791,坚朗五金,2024-03-13,2024-03-25,8,300,39.609,36.367,11887.72,10899.68,-988.04,-0.0818484457848785,82,82,绝对止损,23632.79
001215,千味央厨,2024-03-13,2024-03-26,9,200,49.499,45.609,9904.76,9112.16,-792.6,-0.07859180424575936,72,72,绝对止损,32744.95
601238,广汽集团,2024-03-21,2024-03-26,3,1300,9.098,8.533,11832.61,11082.22,-750.38,-0.062129045873011525,86,86,绝对止损,43827.17
600597,光明乳业,2024-03-13,2024-03-29,12,1400,8.928,8.623,12503.95,12060.77,-443.18,-0.03417407609024369,75,75,破位防守,55887.95
600415,小商品城,2024-01-26,2024-04-02,41,700,6.964,7.904,4879.73,5525.15,645.42,0.13501917029250857,82,82,破位防守,61413.09
001338,永顺泰,2024-03-13,2024-04-02,14,1200,9.84,10.16,11812.57,12180.47,367.9,0.032521515014776806,72,72,破位防守,73593.56
600562,国睿科技,2024-03-13,2024-04-08,16,900,13.146,13.353,11836.62,12006.91,170.29,0.015745947130130177,72,72,沉没止损,85600.47
600737,中粮糖业,2024-03-13,2024-04-09,17,1600,7.846,8.952,12558.06,14311.13,1753.08,0.1410206407109154,75,75,亢奋止盈,99911.6
000899,赣能股份,2024-04-09,2024-04-18,7,600,7.495,9.122,4501.98,5465.3,963.32,0.217047189044371,90,90,亢奋止盈,100874.92
000563,陕国投Ａ,2024-04-18,2024-05-16,17,1700,2.826,2.894,4808.59,4912.68,104.09,0.02426352967823225,90,90,沉没止损,21026.5
603319,美湖股份,2024-04-29,2024-05-17,11,1000,12.465,11.976,12469.88,11965.01,-504.87,-0.0392205941814121,80,80,破位防守,20513.62
000089,深圳机场,2024-04-29,2024-05-23,15,1800,6.693,6.846,12053.05,12312.14,259.09,0.022846522523814774,86,86,沉没止损,20502.17
002594,比亚迪,2024-04-29,2024-05-23,15,100,71.813,69.84,7186.33,6975.51,-210.82,-0.02747818163032098,80,80,沉没止损,27477.68
601138,工业富联,2024-04-29,2024-05-23,15,500,23.276,24.341,11643.23,12159.52,516.29,0.04574406933013008,80,80,沉没止损,39637.21
001213,中铁特货,2024-04-29,2024-05-23,15,3100,4.048,4.082,12554.05,12642.32,88.27,0.008334815517479863,78,78,沉没止损,52279.52
603317,天味食品,2024-04-29,2024-05-23,15,1000,12.405,12.435,12409.76,12423.86,14.1,0.00244422302406493,78,78,沉没止损,64703.38
002768,国恩股份,2024-04-29,2024-05-24,16,800,14.539,14.82,11636.22,11845.31,209.1,0.019346558433787193,80,80,沉没止损,76548.7
001360,南矿集团,2024-05-16,2024-05-24,6,800,15.591,14.541,12477.9,11621.87,-856.02,-0.06736270389811634,80,80,绝对止损,88170.57
002966,苏州银行,2024-05-17,2024-06-11,16,1800,6.844,6.756,12323.59,12150.55,-173.04,-0.012741720073761726,90,90,沉没止损,100321.12
600757,长江传媒,2024-06-11,2024-07-12,23,600,7.214,7.365,4333.64,4411.93,78.29,0.02090818363273448,90,90,沉没止损,100399.41
000063,中兴通讯,2024-07-12,2024-07-26,10,100,27.294,25.918,2734.45,2585.51,-148.94,-0.050428511552519026,90,90,绝对止损,100250.47
600310,广西能源,2024-07-26,2024-08-15,14,1200,3.938,3.852,4730.43,4615.42,-115.01,-0.021732616192551336,90,90,破位防守,100135.46
601019,山东出版,2024-08-16,2024-09-06,15,400,11.573,11.597,4634.24,4631.38,-2.86,0.002044396056372067,80,80,沉没止损,100132.61
601118,海南橡胶,2024-09-19,2024-10-08,8,900,5.02,6.477,4523.02,5821.4,1298.39,0.29023788749845636,90,90,亢奋止盈,20548.62
002594,比亚迪,2024-09-26,2024-10-08,3,100,86.813,110.718,8686.33,11061.28,2374.95,0.2753592537915857,90,90,亢奋止盈,31609.9
002885,京泉华,2024-09-26,2024-10-08,3,1100,11.383,14.591,12525.99,16036.81,3510.82,0.2818342188861714,90,90,亢奋止盈,47646.71
603127,昭衍新药,2024-09-26,2024-10-08,3,800,14.228,19.74,11387.72,15779.46,4391.74,0.3873970369120914,90,90,亢奋止盈,63426.17
000901,航天科技,2024-09-26,2024-10-09,4,1200,9.8,11.846,11764.47,14203.4,2438.93,0.2088563159978611,90,90,亢奋止盈,77629.57
002589,瑞康医药,2024-09-26,2024-10-09,4,5000,2.465,3.184,12329.6,15905.14,3575.54,0.29157132888694165,90,90,亢奋止盈,93534.71
600415,小商品城,2024-09-26,2024-10-09,4,1400,8.377,9.491,11732.41,13275.73,1543.32,0.13301865169183186,90,90,亢奋止盈,106810.44
603399,永杉锂业,2024-09-26,2024-10-09,4,1900,6.553,7.974,12455.85,15138.06,2682.21,0.21683544226531642,86,86,亢奋止盈,121948.5
000017,深中华A,2024-10-09,2024-10-11,2,2200,6.814,6.038,14994.92,13271.74,-1723.18,-0.1138458377362922,65,65,绝对止损,16572.5
600576,祥源文旅,2024-10-09,2024-10-14,3,2500,5.922,5.399,14809.55,13486.2,-1323.35,-0.08825665082694172,80,80,绝对止损,19749.13
002801,微光股份,2024-10-09,2024-10-14,3,700,21.693,19.451,15190.31,13603.91,-1586.4,-0.10336278943268187,70,70,绝对止损,33353.04
000566,海南海药,2024-10-09,2024-10-14,3,3400,4.469,3.892,15199.33,13221.86,-1977.46,-0.12905131441153567,66,66,绝对止损,46574.9
002032,苏 泊 尔,2024-10-11,2024-10-21,6,200,51.523,48.453,10309.57,9680.73,-628.83,-0.05958406019543958,76,76,破位防守,56255.64
600114,东睦股份,2024-10-09,2024-10-23,10,900,16.262,18.663,14641.21,16782.94,2141.73,0.14758775732576723,70,70,亢奋止盈,73038.58
600828,茂业商业,2024-10-09,2024-10-30,15,4900,3.096,3.094,15176.28,15147.04,-29.24,-0.0007686891588990462,80,80,沉没止损,18153.88
001872,招商港口,2024-10-09,2024-10-31,16,700,21.232,19.281,14867.67,13485.2,-1382.46,-0.09188889799447839,80,80,绝对止损,31639.09
002229,鸿博股份,2024-10-23,2024-10-31,6,1100,12.816,14.072,14102.14,15466.24,1364.1,0.09802287528149338,76,76,回撤止盈,47105.33
002416,爱施德,2024-10-23,2024-11-01,7,1400,9.8,14.431,13724.38,20188.36,6463.98,0.47262530154415117,86,86,亢奋止盈,67293.69
000099,中信海直,2024-10-23,2024-11-01,7,700,19.339,25.359,13542.02,17737.55,4195.53,0.3113245012565542,76,76,亢奋止盈,85031.24
603201,常润股份,2024-10-23,2024-11-06,10,1100,12.926,17.056,14223.38,18747.02,4523.64,0.3195175540392084,86,86,亢奋止盈,24076.22
001319,铭科精技,2024-11-04,2024-11-06,2,700,22.595,29.032,15821.57,20307.03,4485.46,0.28487238383543323,80,80,亢奋止盈,44383.25
603569,长久物流,2024-10-23,2024-11-13,15,2100,6.874,6.906,14439.81,14490.68,50.87,0.004719424125509819,86,86,沉没止损,24565.48
