日期,开盘,最高,最低,收盘,成交量,amount,outstanding_share,turnover,MA5,MA10,MA20,MA60,RSI14,Vol_MA20,MA60_prev5,MA20_break_1,MA20_break_2,High_20
2021-04-12,5.13,5.14,5.02,5.02,3554217.0,18365195.0,537211584.0,0.0066160468349096505,5.148000000000001,5.181,5.2775,5.229166666666667,29.126213196342675,3409670.0,5.3053333333333335,True,True,5.55
2021-04-13,5.0,5.03,4.93,4.96,2572965.0,13108811.0,537211584.0,0.004789481605817346,5.096000000000001,5.143,5.255,5.213833333333333,32.25806403052373,3325031.05,5.290333333333334,True,True,5.55
2021-04-14,4.94,5.01,4.93,5.0,1642321.0,8338722.0,537211584.0,0.003057121344576218,5.058,5.126,5.2275,5.198666666666666,36.95652117674856,3104402.6,5.2785,True,True,5.55
2021-04-15,4.99,5.07,4.96,5.04,1728002.0,8882133.0,537211584.0,0.0032166134377325712,5.036,5.103,5.2075000000000005,5.193666666666667,39.999999410526286,2995152.35,5.263999999999999,True,True,5.45
2021-04-16,5.02,5.15,5.02,5.12,1946110.0,10152036.0,537211584.0,0.0036226136181009825,5.0280000000000005,5.101,5.192,5.1895,41.237112806887026,2850146.15,5.248333333333334,True,True,5.45
2021-04-19,5.12,5.16,5.1,5.14,2045667.0,10733132.0,537211584.0,0.00380793538510145,5.052,5.1,5.1785000000000005,5.187166666666667,39.361701541421446,2721690.15,5.229166666666667,True,True,5.45
2021-04-20,5.14,5.17,5.1,5.14,2576375.0,13508167.0,537211584.0,0.00479582919790501,5.087999999999999,5.0920000000000005,5.162999999999999,5.185833333333333,48.051947178276265,2643225.1,5.213833333333333,True,True,5.45
2021-04-21,5.14,5.14,5.05,5.07,1814039.0,9417428.0,537211584.0,0.003376768212057021,5.101999999999999,5.08,5.152,5.183333333333334,36.486485796201634,2480618.55,5.198666666666666,True,True,5.34
2021-04-22,5.07,5.13,5.04,5.09,1818212.0,9440941.0,537211584.0,0.003384536101142599,5.112,5.074,5.1445,5.182166666666666,46.03174500881837,2419685.0,5.193666666666667,True,True,5.34
2021-04-23,5.09,5.09,4.94,5.0,3574667.0,18280883.0,537211584.0,0.006654113772796083,5.087999999999999,5.058,5.133,5.179,39.436618940686316,2441366.8,5.1895,True,True,5.34
2021-04-26,4.99,5.04,4.91,4.98,1975830.0,10086236.0,537211584.0,0.0036779363268532946,5.056,5.054,5.1175,5.1770000000000005,31.818181143250683,2395590.3,5.187166666666667,True,True,5.34
2021-04-27,5.04,5.04,4.94,5.02,1595568.0,8116952.0,537211584.0,0.0029700923202728258,5.032,5.06,5.1015,5.1755,37.313432056137124,2349352.3,5.185833333333333,True,True,5.34
2021-04-28,5.0,5.02,4.95,4.96,1532537.0,7795352.0,537211584.0,0.002852762385704624,5.01,5.055999999999999,5.090999999999999,5.171,36.23188332283126,2222501.1,5.183333333333334,True,True,5.27
2021-04-29,4.97,4.99,4.92,4.95,1720331.0,8712382.0,537211584.0,0.0032023341477312598,4.982,5.047,5.075,5.167333333333333,34.782607989918034,2155984.85,5.182166666666666,True,True,5.27
2021-04-30,4.93,4.94,4.83,4.88,3443627.0,17162007.0,537211584.0,0.006410187536090063,4.958,5.023000000000001,5.061999999999999,5.1625,38.70967654526533,2165542.8,5.179,True,True,5.22
2021-05-06,4.88,4.96,4.85,4.95,1966425.0,9845127.0,537211584.0,0.003660429258353446,4.952,5.004,5.052,5.161833333333334,49.206348112874814,2178463.65,5.1770000000000005,True,True,5.22
2021-05-07,4.96,4.97,4.87,4.89,1586281.0,7965903.0,537211584.0,0.002952804904519706,4.926,4.979,5.0355,5.1575,41.53846064378695,2146131.45,5.1755,True,True,5.22
2021-05-10,4.89,4.94,4.85,4.93,1528486.0,7644415.0,537211584.0,0.0028452215952215953,4.92,4.965,5.0225,5.1555,41.53846064378695,2127773.05,5.171,True,True,5.19
2021-05-11,4.93,4.96,4.88,4.93,1563945.0,7869760.0,537211584.0,0.002911227245613527,4.9159999999999995,4.949,5.0115,5.155333333333333,33.3333325146198,2087949.5,5.167333333333333,True,True,5.16
2021-05-12,4.93,4.98,4.88,4.97,2083329.0,10527730.0,537211584.0,0.003878041840586967,4.934,4.946,5.002,5.156833333333333,35.59321949439813,2113446.7,5.1625,True,True,5.16
2021-05-13,4.97,5.01,4.94,4.98,1548662.0,7882450.0,537211584.0,0.0028827784919842683,4.9399999999999995,4.946,5.0,5.158333333333333,36.66666581111117,2013168.95,5.161833333333334,True,True,5.14
2021-05-14,5.0,5.02,4.95,5.02,1399075.0,7146218.0,537211584.0,0.0026043276832988026,4.965999999999999,4.946,5.003,5.159666666666666,45.61403396737453,1954474.45,5.1575,True,True,5.14
2021-05-17,5.03,5.05,4.93,4.93,2659034.0,13487454.0,537211584.0,0.004949695946988366,4.965999999999999,4.943,4.9995,5.1585,37.499999179687485,2005310.1,5.1555,False,True,5.14
2021-05-18,4.9,4.94,4.89,4.93,1010008.0,5075898.0,537211584.0,0.0018800934865916814,4.965999999999999,4.941,4.994,5.1575,43.63636252561982,1969410.4,5.155333333333333,True,False,5.14
2021-05-19,4.92,4.94,4.88,4.89,1813771.0,9079342.0,537211584.0,0.003376269339716993,4.95,4.941999999999999,4.9825,5.154333333333333,42.105262123730334,1962793.45,5.156833333333333,True,True,5.14
2021-05-20,4.9,4.92,4.84,4.86,2232403.0,11094705.0,537211584.0,0.00415553771826335,4.925999999999999,4.933,4.9685,5.148666666666667,35.71428482142865,1972130.25,5.158333333333333,True,True,5.14
2021-05-21,4.88,4.9,4.85,4.89,1315759.0,6564178.0,537211584.0,0.0024492379523967972,4.9,4.933,4.9559999999999995,5.143833333333333,43.39622526877892,1909099.45,5.159666666666666,True,True,5.14
2021-05-24,4.9,4.99,4.87,4.95,2510777.0,12641272.0,537211584.0,0.004673720885363485,4.904000000000001,4.9350000000000005,4.95,5.139666666666667,49.99999879310348,1943936.35,5.1585,True,True,5.09
2021-05-25,4.99,4.99,4.93,4.95,2624809.0,13289772.0,537211584.0,0.004885987343117307,4.908,4.936999999999999,4.943,5.135833333333334,56.86274353710119,1984266.2,5.1575,False,True,5.09
2021-05-26,4.92,4.97,4.91,4.94,2141376.0,10798117.0,537211584.0,0.00398609423880182,4.918000000000001,4.934,4.9399999999999995,5.133166666666667,48.888887367901305,1912601.65,5.154333333333333,False,False,5.02
2021-05-27,4.94,4.96,4.91,4.94,1598582.0,8071924.0,537211584.0,0.0029757027726341804,4.934,4.93,4.938,5.1305000000000005,56.410254385273035,1893739.25,5.148666666666667,False,False,5.02
2021-05-28,4.94,4.96,4.91,4.94,1603924.0,8091596.0,537211584.0,0.002985646713083536,4.944000000000001,4.922,4.933999999999999,5.126166666666666,51.42856937142876,1894157.05,5.143833333333333,False,False,5.02
2021-05-31,4.94,4.96,4.91,4.96,1904920.0,9619141.0,537211584.0,0.003545939917781073,4.946000000000001,4.925,4.934,5.121333333333333,54.05405200876565,1912776.2,5.139666666666667,False,False,5.02
2021-06-01,4.96,5.01,4.92,5.01,3026932.0,15377067.0,537211584.0,0.005634524813225174,4.958,4.933000000000001,4.936999999999999,5.117499999999999,55.263155858725874,1978106.25,5.135833333333334,False,False,5.02
2021-06-02,4.98,5.08,4.97,5.01,3622393.0,18617903.0,537211584.0,0.006742954001528008,4.972,4.945,4.9435,5.1146666666666665,54.05405200876554,1987044.55,5.133166666666667,False,False,5.02
2021-06-03,4.99,5.05,4.98,5.0,2216277.0,11335066.0,537211584.0,0.004125519750519751,4.984,4.9590000000000005,4.946,5.1105,47.05882159169563,1999537.15,5.1305000000000005,False,False,5.02
2021-06-04,5.01,5.01,4.92,4.96,2120257.0,10737733.0,537211584.0,0.0039467819815292736,4.9879999999999995,4.966,4.9495,5.105833333333334,55.17241112960781,2026235.95,5.126166666666666,False,False,5.02
2021-06-07,4.94,4.98,4.94,4.96,1569577.0,7953265.0,537211584.0,0.0029217110106099274,4.9879999999999995,4.9670000000000005,4.951,5.101,55.17241112960781,2028290.5,5.121333333333333,False,False,5.02
2021-06-08,4.97,5.03,4.94,5.03,2510848.0,12815914.0,537211584.0,0.004673853049304313,4.992,4.975,4.956,5.0951666666666675,71.87499685546908,2075635.65,5.117499999999999,False,False,5.02
2021-06-09,5.01,5.07,4.98,5.04,3073727.0,15815368.0,537211584.0,0.005721632019014691,4.997999999999999,4.985,4.9595,5.087666666666666,79.9999962666669,2125155.55,5.1146666666666665,False,False,5.03
2021-06-10,5.04,5.07,4.99,5.06,2757874.0,14178240.0,537211584.0,0.005133683044332864,5.01,4.997,4.9635,5.080333333333333,79.3103409988112,2185616.15,5.1105,False,False,5.04
2021-06-11,5.06,5.14,5.02,5.02,3134864.0,16039761.0,537211584.0,0.0058354363408515035,5.022,5.005000000000001,4.9635,5.073833333333334,62.96295969821686,2272405.6,5.105833333333334,False,False,5.06
2021-06-15,5.02,5.04,4.98,5.02,2390205.0,12076937.0,537211584.0,0.004449280453341825,5.034000000000001,5.011,4.968,5.0649999999999995,62.96295969821686,2258964.15,5.101,False,False,5.06
2021-06-16,5.02,5.09,5.01,5.03,2177014.0,11063904.0,537211584.0,0.004052433091241756,5.034,5.013,4.973000000000001,5.058166666666666,66.66666320987672,2317314.45,5.0951666666666675,False,False,5.06
