日期,开盘,最高,最低,收盘,成交量,amount,outstanding_share,turnover,MA5,MA10,MA20,MA60,RSI14,Vol_MA20,MA60_prev5,MA20_prev5,MA20_break_1,MA20_break_2,High_20,成交额估算,Amount_MA20
2021-04-12,20.05,20.16,19.33,19.5,4039460.0,104737645.0,34500000.0,0.11708579710144927,20.887999999999998,20.897,19.4345,17.804166666666667,54.628921135057006,4295636.3,17.677833333333336,18.503,False,False,24.58,78769470.0,91452070.461
2021-04-13,19.44,19.63,18.61,18.76,4117511.0,103581622.0,34500000.0,0.11934814492753623,20.096,20.891,19.4985,17.823666666666668,51.59651663843606,4438968.6,17.716,18.776,False,False,24.58,77244506.36,94221039.76900001
2021-04-14,17.29,17.57,16.88,17.02,6531944.0,147266784.0,34500000.0,0.18933171014492753,19.122,20.746000000000002,19.480999999999998,17.811,46.745562087150695,4728859.3,17.744333333333334,19.019,True,False,24.58,111173686.88,99142132.20799999
2021-04-15,16.81,17.1,16.65,16.95,3064178.0,68110898.0,34500000.0,0.0888167536231884,18.466,20.41,19.4535,17.809166666666666,47.11729617895015,4834992.4,17.756500000000003,19.1835,True,True,24.58,51937817.1,100915196.563
2021-04-16,16.77,17.14,16.76,16.96,2276703.0,50955628.0,34500000.0,0.06599139130434782,17.838,19.871000000000002,19.41,17.8005,43.4443656549808,4869183.8,17.786499999999997,19.337,True,True,24.58,38612882.88,101425792.64449999
2021-04-19,16.99,17.26,16.72,17.17,2632836.0,59284573.0,34500000.0,0.07631408695652174,17.372000000000003,19.130000000000003,19.354000000000003,17.783333333333335,44.23480079529789,4909084.7,17.804166666666667,19.4345,True,True,24.58,45205794.120000005,102008141.28949998
2021-04-20,17.21,17.76,17.14,17.2,2548400.0,58414448.0,34500000.0,0.07386666666666666,17.06,18.578,19.299500000000002,17.767166666666665,45.461043557079726,4959971.35,17.823666666666668,19.4985,True,True,24.58,43832480.0,102799970.31799999
2021-04-21,16.92,17.17,16.83,16.97,1725172.0,38653648.0,34500000.0,0.05000498550724638,17.05,18.086000000000002,19.232,17.744666666666667,36.510500766466315,4974980.8,17.811,19.480999999999998,True,True,24.58,29276168.84,102958494.33199999
2021-04-22,16.98,17.33,16.98,17.19,1738912.0,39468709.0,34500000.0,0.050403246376811595,17.098000000000003,17.782,19.191000000000003,17.72233333333333,25.568181784284604,5008603.95,17.809166666666666,19.4535,True,True,24.58,29891897.28,103492751.87149999
2021-04-23,17.19,17.2,16.81,16.83,1618100.0,36117462.0,34500000.0,0.04690144927536232,17.071999999999996,17.455000000000002,19.1415,17.699333333333335,5.408515526384477,5051133.95,17.8005,19.41,True,True,24.58,27232622.999999996,104170540.52149999
2021-04-26,16.77,16.86,16.5,16.52,1713183.0,37623718.0,34500000.0,0.04965747826086957,16.942,17.157,19.027,17.670666666666666,6.582633040314192,5011198.5,17.783333333333335,19.354000000000003,True,True,24.58,28301783.16,103223195.2535
2021-04-27,16.42,16.42,15.91,16.2,1462500.0,31175390.0,34500000.0,0.042391304347826085,16.742,16.901,18.895999999999997,17.646500000000003,7.088989426961447,4985000.75,17.767166666666665,19.299500000000002,True,True,24.58,23692500.0,102538566.0985
2021-04-28,16.3,16.3,15.84,15.87,1314250.0,27777148.0,34500000.0,0.03809420289855073,16.522,16.785999999999998,18.766,17.609333333333332,8.867924504877223,4993038.65,17.744666666666667,19.232,True,True,24.58,20857147.5,102516173.6115
2021-04-29,15.96,16.03,15.67,15.69,1090267.0,22757214.0,34500000.0,0.03160194202898551,16.221999999999998,16.66,18.535,17.570666666666668,8.785046705983078,4730208.65,17.72233333333333,19.191000000000003,True,True,24.58,17106289.23,96926244.6345
2021-04-30,15.65,15.65,15.32,15.39,1260967.0,25663071.0,34500000.0,0.03654976811594203,15.934000000000001,16.503,18.186999999999998,17.532833333333333,9.306930667267949,4607225.15,17.699333333333335,19.1415,True,True,24.58,19406282.13,93738746.8935
2021-05-06,15.41,15.59,15.29,15.42,771450.0,15714588.0,34500000.0,0.022360869565217392,15.713999999999999,16.328,17.729,17.511333333333333,11.520737290025309,3962130.55,17.670666666666666,19.027,True,True,24.58,11895759.0,77528997.5255
2021-05-07,15.8,16.96,15.55,16.96,2219525.0,48574022.0,34500000.0,0.06433405797101449,15.866,16.304,17.441000000000003,17.5135,49.27536215220894,3241265.15,17.646500000000003,18.895999999999997,True,True,22.72,37643144.0,60511712.4375
2021-05-10,16.96,17.55,16.57,16.79,4552949.0,102463441.0,34500000.0,0.13196953623188407,16.05,16.285999999999998,17.186,17.514,48.11320738830545,2896079.45,17.609333333333332,18.766,True,True,21.89,76444013.71,51794595.469500005
2021-05-11,16.61,16.8,16.19,16.41,2417124.0,52390034.0,34500000.0,0.0700615652173913,16.194,16.208,16.995,17.51366666666667,44.034707024623444,2563975.65,17.570666666666668,18.535,True,True,20.23,39665004.84,44614464.9115
2021-05-12,16.41,16.43,15.89,16.27,1771967.0,37712978.0,34500000.0,0.05136136231884058,16.369999999999997,16.152,16.8035,17.523666666666667,40.08810560325252,2443369.9,17.532833333333333,18.186999999999998,True,True,20.1,28829903.09,41850957.656
2021-05-13,16.15,16.7,16.05,16.09,1794983.0,38749610.0,34500000.0,0.05202849275362319,16.503999999999998,16.109,16.633,17.534166666666668,38.166311186710395,2331146.05,17.511333333333333,17.729,True,True,19.5,28881276.47,39356547.9795
2021-05-14,16.27,16.4,16.06,16.22,1264300.0,27040783.0,34500000.0,0.0366463768115942,16.356,16.110999999999997,16.506,17.549833333333332,41.83006523189088,2188485.5,17.5135,17.441000000000003,True,True,18.76,20506946.0,36519669.961500004
2021-05-17,16.17,16.77,15.9,16.6,1909683.0,41206581.0,34500000.0,0.055353130434782606,16.318,16.184,16.485000000000003,17.56983333333333,43.78947355514683,1957372.45,17.514,17.186,True,True,17.2,31700737.800000004,32546022.5075
2021-05-18,16.57,16.57,16.22,16.26,1153066.0,24854109.0,34500000.0,0.033422202898550725,16.288,16.241000000000003,16.450499999999998,17.578666666666663,43.97462989098422,1861816.85,17.51366666666667,16.995,False,True,17.2,18748853.16,30886574.310500003
2021-05-19,16.27,16.31,16.0,16.0,1045587.0,22238448.0,34500000.0,0.03030686956521739,16.233999999999998,16.302,16.4025,17.576833333333333,44.44444431149099,1800261.05,17.523666666666667,16.8035,True,False,17.2,16729392.0,29792399.766500004
2021-05-20,16.12,16.3,16.08,16.17,791283.0,16919247.0,34500000.0,0.02293573913043478,16.25,16.377000000000002,16.3525,17.572499999999998,49.66887401868342,1708183.4,17.534166666666668,16.633,True,True,17.2,12795046.110000001,28171862.365999997
2021-05-21,16.18,16.37,16.12,16.25,731047.0,15685001.0,34500000.0,0.021189768115942028,16.256,16.306,16.305,17.571,54.43925215837628,1617315.75,17.549833333333332,16.506,True,True,17.2,11879513.75,26574214.0535
2021-05-24,16.31,16.31,16.13,16.3,597253.0,12805875.0,34500000.0,0.01731168115942029,16.196,16.257,16.2715,17.56883333333333,57.3493973968936,1560919.8,17.56983333333333,16.485000000000003,True,True,17.19,9735223.9,25597166.8065
2021-05-25,16.3,16.63,16.25,16.49,982100.0,21337628.0,34500000.0,0.028466666666666668,16.241999999999997,16.265,16.2365,17.56683333333333,63.6138611656945,1523079.2,17.578666666666663,16.450499999999998,False,True,17.19,16194828.999999998,24912313.3925
2021-05-26,16.49,16.61,16.39,16.59,935427.0,20468326.0,34500000.0,0.027113826086956522,16.360000000000003,16.297,16.2245,17.57166666666667,64.23357642353525,1488945.55,17.576833333333333,16.4025,False,False,16.96,15518733.93,24326618.939
2021-05-27,16.63,17.34,16.51,17.0,2165936.0,48742222.0,34500000.0,0.06278075362318841,16.526,16.387999999999998,16.2485,17.582,50.67114070154497,1511583.2,17.572499999999998,16.3525,False,False,16.96,36820912.0,24752575.381
2021-05-28,17.0,17.08,16.38,16.45,2235335.0,37081720.0,44850000.0,0.04984024526198439,16.565999999999995,16.411,16.261000000000003,17.576666666666664,44.94047600322422,1550224.95,17.571,16.305,False,False,17.0,36771260.75,25406513.4185
2021-05-31,16.46,16.5,16.05,16.27,1481776.0,24033601.0,44850000.0,0.03303848383500557,16.56,16.378,16.281,17.567333333333337,47.784809914877414,1558601.25,17.56883333333333,16.2715,False,False,17.0,24108495.52,25569080.8195
2021-06-01,16.25,16.58,16.11,16.44,1023218.0,16793348.0,44850000.0,0.02281422519509476,16.55,16.395999999999997,16.3185,17.560333333333332,52.66457657137806,1555248.8,17.56683333333333,16.2365,True,False,17.0,16821703.92,25554851.553999998
