日期,开盘,最高,最低,收盘,成交量,amount,outstanding_share,turnover,MA5,MA10,MA20,MA60,RSI14,Vol_MA20,MA60_prev5,MA20_prev5,MA20_break_1,MA20_break_2,High_20,成交额估算,Amount_MA20
2021-04-12,3.77,3.77,3.72,3.75,4138206.0,15621747.0,884859969.0,0.004676678960487589,3.7659999999999996,3.8419999999999996,3.9075,3.818166666666667,47.169810905423056,14030048.5,3.819166666666667,3.9205000000000005,True,True,4.53,15518272.5,58143071.24100001
2021-04-13,3.75,3.8,3.73,3.77,4210905.0,15974583.0,884859969.0,0.004758837722943708,3.7640000000000002,3.803,3.907,3.821166666666667,44.370860515766864,14139153.75,3.8171666666666666,3.9145000000000003,True,True,4.53,15875111.85,58553383.6335
2021-04-14,3.75,3.79,3.73,3.76,4558400.0,17293893.0,884859969.0,0.0051515495781231345,3.7560000000000002,3.783,3.9035,3.8241666666666663,37.03703665294923,14247083.55,3.8171666666666666,3.9115,True,True,4.53,17139584.0,58950800.36749999
2021-04-15,3.75,3.8,3.74,3.77,6274477.0,23907693.0,884859969.0,0.007090926496642092,3.7640000000000002,3.7689999999999997,3.901,3.827,9.574467942507951,14470442.4,3.817,3.9099999999999993,True,True,4.53,23654778.29,59788344.98200001
2021-04-16,3.77,4.14,3.76,4.07,47152388.0,194145935.0,884859969.0,0.05328796606460564,3.8239999999999994,3.7980000000000005,3.9144999999999994,3.8345,39.39393883685341,16737323.95,3.817833333333333,3.9085,True,True,4.53,191910219.16000003,69039052.11
2021-04-19,3.98,4.24,3.86,3.91,43002682.0,173113508.0,884859969.0,0.048598290697451585,3.8560000000000003,3.811,3.9200000000000004,3.8385000000000002,37.86407715524557,18787892.55,3.818166666666667,3.9075,False,True,4.53,168140486.62,77067727.54100001
2021-04-20,3.86,4.0,3.83,3.88,20559879.0,81518879.0,884859969.0,0.023235178130201976,3.878,3.821,3.9219999999999997,3.8411666666666666,45.34883647106545,19625970.9,3.821166666666667,3.907,True,False,4.53,79772330.52,80327068.16300002
2021-04-21,3.86,3.91,3.8,3.82,12441100.0,48325854.0,884859969.0,0.014059964780709838,3.8899999999999997,3.8230000000000004,3.9159999999999995,3.8426666666666667,44.8275854855331,19873150.9,3.8241666666666663,3.9035,True,True,4.53,47525002.0,81226310.76300001
2021-04-22,3.82,3.85,3.79,3.8,6071501.0,23392460.0,884859969.0,0.006861538788856658,3.896,3.8299999999999996,3.9005,3.8444999999999996,51.31578852839337,19270902.05,3.827,3.901,True,True,4.53,23071703.8,78656959.724
2021-04-23,3.81,3.83,3.75,3.75,7764816.0,29528934.0,884859969.0,0.008775191863154565,3.832,3.8280000000000003,3.8615000000000004,3.8449999999999998,48.14814731595796,16332501.6,3.8345,3.9144999999999994,True,True,4.53,29118060.0,65043177.8615
2021-04-26,3.79,3.8,3.74,3.75,4892445.0,18561702.0,884859969.0,0.005529061288114391,3.8,3.8280000000000003,3.835,3.8453333333333335,48.14814731595796,13727995.8,3.8385000000000002,3.9200000000000004,True,True,4.28,18346668.75,53766243.245000005
2021-04-27,3.77,3.78,3.72,3.75,4645800.0,17518503.0,884859969.0,0.005250322268788272,3.774,3.8259999999999996,3.8145000000000002,3.8471666666666664,46.83544220797952,12536710.8,3.8411666666666666,3.9219999999999997,True,True,4.16,17421750.0,48715258.745
2021-04-28,3.76,3.77,3.74,3.76,3354100.0,12683586.0,884859969.0,0.0037905432695644974,3.7619999999999996,3.8259999999999996,3.8044999999999995,3.8488333333333333,52.05479352223682,11520528.55,3.8426666666666667,3.9159999999999995,True,True,4.07,12611416.0,44657636.035000004
2021-04-29,3.74,3.76,3.66,3.68,6446400.0,23971752.0,884859969.0,0.0072852205160611125,3.7379999999999995,3.817,3.793,3.8476666666666666,44.15584335301065,11294724.8,3.8444999999999996,3.9005,True,True,4.07,23722752.0,43700609.7725
2021-04-30,3.68,3.7,3.6,3.61,4836700.0,17769824.0,884859969.0,0.005466062619451598,3.71,3.771,3.7845,3.8453333333333335,41.463413926234395,10619549.15,3.8449999999999998,3.8615000000000004,True,True,4.07,17460487.0,41107333.865499996
2021-05-06,3.59,3.63,3.53,3.63,3550220.0,12862831.0,884859969.0,0.004012182858732081,3.686,3.743,3.7769999999999997,3.8441666666666667,41.463413926234395,10376124.05,3.8453333333333335,3.835,True,True,4.07,12887298.6,40160560.3375
2021-05-07,3.64,3.71,3.61,3.69,3521669.0,13055676.0,884859969.0,0.003979916736407362,3.6739999999999995,3.7239999999999993,3.7724999999999995,3.8429999999999995,45.97701075439294,10212832.5,3.8471666666666664,3.8145000000000002,True,True,4.07,12994958.61,39527470.768
2021-05-10,3.7,3.84,3.68,3.77,7520066.0,28561366.0,884859969.0,0.008498594425622615,3.6759999999999997,3.719,3.771,3.8423333333333334,49.99999925531916,10310455.8,3.8488333333333333,3.8044999999999995,True,True,4.07,28350648.82,39887159.20900001
2021-05-11,3.73,3.74,3.62,3.66,6624284.0,24596192.0,884859969.0,0.007486251194622638,3.6719999999999997,3.7050000000000005,3.7675000000000005,3.842,22.666666243555554,10321296.15,3.8476666666666666,3.793,True,True,4.07,24244879.44,39904408.72050001
2021-05-12,3.65,3.84,3.63,3.8,8141339.0,30744754.0,884859969.0,0.009200708909004788,3.71,3.71,3.7689999999999997,3.8429999999999995,42.465752610245815,10485368.85,3.8453333333333335,3.7845,True,True,4.07,30937088.2,40535174.808000006
2021-05-13,3.76,3.81,3.74,3.75,5648396.0,21422811.0,884859969.0,0.006383378385151018,3.7339999999999995,3.71,3.7689999999999997,3.843666666666666,41.33333256177779,10560878.35,3.8441666666666667,3.7769999999999997,False,True,4.07,21181485.0,40818335.433000006
2021-05-14,3.8,3.82,3.72,3.78,5597300.0,21363687.0,884859969.0,0.006325633655148434,3.752,3.713,3.7695,3.844333333333333,47.22222130401236,10630198.1,3.8429999999999995,3.7724999999999995,True,False,4.07,21157794.0,41082469.5405
2021-05-17,3.78,3.8,3.7,3.71,4893300.0,18382253.0,884859969.0,0.005530027542696984,3.7399999999999998,3.7080000000000006,3.7669999999999995,3.842833333333333,44.15584335301064,10646943.1,3.8423333333333334,3.771,False,True,4.07,18154143.0,41133197.4905
2021-05-18,3.71,3.75,3.69,3.72,3122013.0,11691248.0,884859969.0,0.0035282565709558052,3.7520000000000002,3.7120000000000006,3.7644999999999995,3.8423333333333334,47.94520455995499,10489319.9,3.842,3.7675000000000005,True,False,4.07,11613888.360000001,40531152.994
2021-05-19,3.72,3.8,3.69,3.78,4936688.0,18672599.0,884859969.0,0.0055790612898660805,3.7479999999999998,3.729,3.75,3.8421666666666665,51.89873325749079,8378534.9,3.8429999999999995,3.7689999999999997,True,True,4.07,18660680.64,31868676.068
2021-05-20,3.78,3.85,3.74,3.81,7371976.0,28253898.0,884859969.0,0.008331234611428104,3.7600000000000002,3.747,3.7449999999999997,3.8415000000000004,53.65853566924452,6596999.6,3.843666666666666,3.7689999999999997,False,True,3.91,28087228.56,24866013.165
2021-05-21,3.8,3.8,3.73,3.77,5440100.0,20729467.0,884859969.0,0.0061479784266294454,3.758,3.7550000000000003,3.7394999999999996,3.8391666666666664,50.588234460899685,5841010.65,3.844333333333333,3.7695,False,False,3.88,20509177.0,21902855.489
2021-05-24,3.74,3.83,3.74,3.79,4307801.0,16520900.0,884859969.0,0.00486834205514839,3.7739999999999996,3.757,3.7380000000000004,3.8378333333333337,56.9620243070021,5434345.7,3.842833333333333,3.7669999999999995,False,False,3.82,16326565.790000001,20342933.6785
2021-05-25,3.79,3.8,3.75,3.79,3333801.0,12684118.0,884859969.0,0.003767602916614708,3.7880000000000003,3.7699999999999996,3.7375,3.837,62.49999878472227,5297460.7,3.8423333333333334,3.7644999999999995,False,False,3.81,12635105.790000001,19821103.777999997
2021-05-26,3.8,3.85,3.77,3.79,4556476.0,17538898.0,884859969.0,0.005149375222781719,3.79,3.7689999999999997,3.7394999999999996,3.8368333333333333,61.428570200000046,5137043.7,3.8421666666666665,3.75,False,False,3.81,17269044.04,19228652.979999997
2021-05-27,3.79,3.81,3.78,3.8,3163600.0,12128228.0,884859969.0,0.003575254967828701,3.7880000000000003,3.774,3.7419999999999995,3.8356666666666666,58.4615372023669,5050601.45,3.8415000000000004,3.7449999999999997,False,False,3.81,12021680.0,18912403.542499997
2021-05-28,3.8,3.8,3.74,3.76,3985800.0,15139099.0,884859969.0,0.004504441538365038,3.786,3.772,3.7424999999999997,3.8325,49.180326740123625,5017601.45,3.8391666666666664,3.7394999999999996,False,False,3.81,14986608.0,18790646.4425
