日期,开盘,最高,最低,收盘,成交量,amount,outstanding_share,turnover,MA5,MA10,MA20,MA60,RSI14,Vol_MA20,MA60_prev5,MA20_break_1,MA20_break_2,High_20
2021-04-12,73.39,74.58,71.27,71.42,420600.0,35813182.0,23304000.0,0.018048403707518024,72.742,71.225,70.1135,72.7475,60.36036030960694,415153.1,72.55583333333334,False,False,74.44
2021-04-13,70.89,71.94,70.78,71.19,262814.0,22039072.0,23304000.0,0.011277634740817027,72.60999999999999,71.42,70.1945,72.85783333333333,62.38361260872933,408323.8,72.55649999999999,False,False,74.44
2021-04-14,70.09,71.09,68.4,69.03,569587.0,46458256.0,23304000.0,0.024441598008925508,71.906,71.49199999999999,70.138,72.90416666666667,47.341447747419586,420303.15,72.51216666666666,False,False,74.44
2021-04-15,65.77,67.88,62.13,62.67,2391757.0,178797966.0,23304000.0,0.10263289564023344,69.552,70.75999999999999,69.79350000000001,72.83733333333333,33.66742594663579,520626.0,72.5535,True,False,74.44
2021-04-16,62.02,63.08,62.02,62.47,703500.0,51810498.0,23304000.0,0.030187950566426366,67.356,70.08,69.5185,72.75066666666666,31.698287809172783,530891.0,72.66183333333333,True,True,74.44
2021-04-19,62.61,63.69,62.04,62.89,642484.0,47610548.0,23304000.0,0.02756968760727772,65.65,69.196,69.2875,72.65516666666667,34.80134033091342,543135.2,72.7475,True,True,74.44
2021-04-20,62.83,64.25,62.77,63.01,852700.0,63553552.0,23304000.0,0.036590284929625815,64.014,68.312,69.0395,72.54749999999999,36.80278881896218,573050.2,72.85783333333333,True,True,74.44
2021-04-21,62.88,64.4,62.88,64.02,603980.0,45233860.0,23304000.0,0.02591743906625472,63.012,67.45899999999999,68.8805,72.4235,34.62132918677493,577823.3,72.90416666666667,True,True,74.44
2021-04-22,63.79,70.42,63.75,70.42,1729964.0,140046235.0,23304000.0,0.07423463783041538,64.562,67.057,68.9085,72.37183333333334,52.2917496718978,631638.4,72.83733333333333,True,True,74.44
2021-04-23,70.37,74.59,68.78,72.21,2329621.0,196510604.0,23304000.0,0.09996657226227257,66.51,66.93299999999999,69.027,72.27833333333334,50.98280095357249,723599.45,72.75066666666666,False,True,74.44
2021-04-26,71.65,75.32,71.39,73.42,1682886.0,145257705.0,23304000.0,0.07221446961894953,68.616,67.13300000000001,69.179,72.21916666666668,53.07722458866794,787093.05,72.65516666666667,False,False,74.44
2021-04-27,71.43,71.48,67.46,68.27,2019526.0,164045091.0,23304000.0,0.08666005835907999,69.66799999999999,66.841,69.13050000000001,72.11516666666667,42.85714283711615,870588.65,72.54749999999999,False,False,74.44
2021-04-28,69.24,69.3,64.15,66.01,1711532.0,133008038.0,23304000.0,0.07344370065224855,70.066,66.539,69.0155,72.02033333333334,36.102868430417416,943638.35,72.4235,True,False,74.44
2021-04-29,65.79,68.48,65.38,66.37,1032792.0,81304081.0,23304000.0,0.04431822863027807,69.256,66.909,68.8345,71.90883333333333,38.080808062857535,978158.95,72.37183333333334,True,True,74.44
2021-04-30,66.78,67.67,65.8,66.56,721615.0,56702135.0,23304000.0,0.030965284929625816,68.126,67.31800000000001,68.699,71.73666666666668,41.27781763898458,1002049.7,72.27833333333334,True,True,74.44
