日期,开盘,最高,最低,收盘,成交量,amount,outstanding_share,turnover,MA5,MA10,MA20,MA60,RSI14,Vol_MA20,MA60_prev5,MA20_prev5,MA20_break_1,MA20_break_2,High_20,成交额估算,Amount_MA20
2021-04-12,6.69,6.81,6.6,6.72,6421920.0,44432957.0,370050484.0,0.01735417268093615,6.719999999999999,6.794,6.6935,6.214166666666667,44.827585936385255,8629473.15,6.2491666666666665,6.5535,True,True,7.22,43155302.4,58556357.401999995
2021-04-13,6.64,6.66,6.41,6.45,6368261.0,42610358.0,370050484.0,0.01720916814150147,6.642,6.773999999999999,6.692,6.2125,46.22222193461729,8623668.7,6.242000000000001,6.587999999999999,False,True,7.22,41075283.45,58509192.1745
2021-04-14,6.45,6.51,6.4,6.5,2578121.0,17162653.0,370050484.0,0.006966944002159446,6.582000000000001,6.767999999999999,6.692,6.2115,46.22222193461729,8465680.7,6.235166666666666,6.6285,True,False,7.22,16757786.5,57482270.1745
2021-04-15,6.48,6.5,6.41,6.44,2381690.0,15832355.0,370050484.0,0.00643612183466297,6.542,6.69,6.692,6.213166666666667,49.99999966346154,8314597.2,6.221166666666667,6.657500000000001,True,True,7.22,15338083.600000001,56509292.4345
2021-04-16,6.44,6.6,6.42,6.54,3680460.0,24771536.0,370050484.0,0.009945832147594218,6.529999999999999,6.638,6.6925,6.2165,48.768472570069655,8197531.2,6.215833333333333,6.6785,True,True,7.22,24070208.4,55746691.684499994
2021-04-19,6.52,6.63,6.52,6.6,2635637.0,17902449.0,370050484.0,0.0071223714437838705,6.506,6.6129999999999995,6.6875,6.219833333333333,48.768472570069626,7870174.75,6.214166666666667,6.6935,True,True,7.22,17395204.2,53540225.284499995
2021-04-20,6.55,6.66,6.52,6.57,2621500.0,17814881.0,370050484.0,0.007084168548202737,6.529999999999999,6.586,6.667999999999999,6.222499999999999,50.253806749465355,7434996.6,6.2125,6.692,True,True,7.22,17223255.0,50460266.11049999
2021-04-21,6.56,6.56,6.43,6.45,2462940.0,16439620.0,370050484.0,0.006655686471146461,6.5200000000000005,6.551,6.6594999999999995,6.225666666666667,23.076922850995132,7121889.9,6.2115,6.692,True,True,7.22,15885963.0,48366564.766499996
2021-04-22,6.44,6.47,6.17,6.2,5841494.0,37924499.0,370050484.0,0.015785667773913787,6.4719999999999995,6.507000000000001,6.636,6.2255,21.71052611582408,7103215.3,6.213166666666667,6.692,True,True,7.22,36217262.800000004,48104730.0755
2021-04-23,6.21,6.22,6.04,6.08,3529000.0,22140364.0,370050484.0,0.009536536641849115,6.380000000000001,6.455,6.618,6.223333333333333,23.076922850995132,6979162.2,6.2165,6.6925,True,True,7.22,21456320.0,47242306.111499995
