代码,名称,买入日,卖出日,持仓天数,买入数量,买入价,卖出价,买入耗资,卖出净额,单笔净利,盈亏率,买入分数,排序分,卖出原因,卖出后现金
000997,新 大 陆,2025-06-26,2025-07-17,15,500,32.064,32.136,16037.0,16054.77,17.77,0.0022330339321358426,90,90,沉没止损,22193.46
603159,上海亚虹,2025-06-26,2025-07-17,15,1000,16.653,16.657,16658.24,16643.29,-14.95,0.00020296350740155902,86,86,沉没止损,38836.75
002176,江特电机,2025-06-26,2025-07-17,15,2400,7.345,7.186,17632.18,17231.82,-400.37,-0.021656550473405194,82,82,沉没止损,56068.57
002632,道明光学,2025-06-26,2025-07-17,15,2000,8.808,8.772,17620.16,17531.07,-89.09,-0.003992015968064007,82,82,沉没止损,73599.63
002446,盛路通信,2025-06-26,2025-07-18,16,2400,7.214,7.206,17319.56,17279.7,-39.86,-0.0012253271235308646,90,90,破位防守,90879.33
000561,烽火电子,2025-06-26,2025-07-18,16,1700,10.331,9.671,17567.05,16426.83,-1140.22,-0.06388774342682241,86,86,破位防守,107306.17
600191,华资实业,2025-07-03,2025-07-24,15,2200,7.685,7.655,16912.75,16826.83,-85.92,-0.003992015968063907,90,90,沉没止损,124133.0
002466,天齐锂业,2025-06-26,2025-07-25,21,500,31.563,40.968,15786.5,20468.59,4682.09,0.29797230934955493,82,82,亢奋止盈,144601.58
603207,小方制药,2025-08-04,2025-08-25,15,400,34.459,33.742,13788.51,13485.2,-303.31,-0.020790056989829386,90,90,沉没止损,29920.05
605069,正和生态,2025-08-04,2025-08-25,15,1200,11.222,11.317,13471.88,13568.99,97.11,0.008458083832335499,90,90,沉没止损,43489.04
603360,百傲化学,2025-08-05,2025-08-26,15,800,21.353,21.158,17087.1,16912.62,-174.48,-0.009133305421067744,80,80,沉没止损,22770.56
002559,亚威股份,2025-08-05,2025-08-28,17,1800,9.9,10.16,17824.57,18273.21,448.64,0.026251141441812627,90,90,沉没止损,22125.02
600333,长春燃气,2025-08-05,2025-08-28,17,3500,5.08,5.17,17785.49,18079.69,294.2,0.017617624711129858,80,80,沉没止损,40204.71
002881,美格智能,2025-08-05,2025-08-29,18,300,46.443,58.702,13937.81,17596.9,3659.09,0.26397388610050654,82,82,亢奋止盈,21346.87
605338,巴比食品,2025-08-05,2025-09-03,21,900,18.848,23.194,16967.86,20858.51,3890.65,0.23058083726221137,80,80,亢奋止盈,42205.39
000032,深桑达Ａ,2025-08-28,2025-09-03,4,700,25.511,23.114,17862.64,16166.49,-1696.16,-0.09396917084918942,90,90,绝对止损,58371.87
600640,国脉文化,2025-08-25,2025-09-04,8,1400,13.337,12.066,18676.27,16878.7,-1797.57,-0.09528651187482282,90,90,绝对止损,75250.57
002651,利君股份,2025-08-05,2025-09-05,23,1300,13.307,11.537,17303.53,14985.45,-2318.08,-0.13299305004448927,90,90,绝对止损,90236.02
603206,嘉环科技,2025-08-28,2025-09-08,7,1000,18.587,17.305,18592.1,17291.67,-1300.43,-0.0689607308294463,90,90,破位防守,107527.69
000090,天健集团,2025-08-26,2025-09-09,10,5200,3.637,3.613,18918.75,18771.96,-146.79,-0.006735839615534701,90,90,破位防守,126299.64
601512,中新集团,2025-08-25,2025-09-18,18,2400,7.896,10.17,18954.82,24388.78,5433.96,0.28798494381794787,90,90,亢奋止盈,39619.8
002707,众信旅游,2025-09-17,2025-09-24,5,2100,8.547,7.485,17953.83,15705.64,-2248.19,-0.12426027195316282,78,78,绝对止损,55325.44
002589,瑞康医药,2025-09-17,2025-09-25,6,6000,3.046,2.834,18281.48,16992.42,-1289.06,-0.0695188570227965,76,76,破位防守,72317.86
001400,江顺科技,2025-09-17,2025-09-29,8,300,56.503,50.808,16955.83,15229.83,-1726.0,-0.10078442158067281,80,80,绝对止损,87547.69
002739,儒意电影,2025-09-16,2025-10-14,14,1100,12.345,11.078,13584.1,12174.49,-1409.62,-0.10262267672447314,90,90,绝对止损,99722.18
601100,恒立液压,2025-09-17,2025-10-17,16,100,94.709,92.275,9475.9,9217.89,-258.01,-0.025699341900203117,90,90,沉没止损,108940.08
000737,北方铜业,2025-09-17,2025-10-20,17,1300,13.557,15.699,17629.18,20392.8,2763.62,0.15796050176070633,76,76,回撤止盈,129332.87
000878,云南铜业,2025-09-17,2025-10-29,24,1100,15.621,17.475,17188.3,19207.87,2019.57,0.11867221298263007,76,76,回撤止盈,27138.49
605228,神通科技,2025-10-23,2025-10-30,5,900,18.868,16.467,16985.89,14807.89,-2178.0,-0.12723676385942925,78,78,绝对止损,23869.31
002029,七 匹 狼,2025-10-23,2025-11-04,8,2000,9.208,8.752,18421.76,17491.17,-930.59,-0.04951142329052458,76,76,破位防守,25513.85
000829,天音控股,2025-10-23,2025-11-13,15,1700,10.451,10.339,17771.46,17562.99,-208.47,-0.01067663331056026,82,82,沉没止损,24940.65
600336,澳柯玛,2025-10-23,2025-11-13,15,2500,7.315,7.236,18291.5,18074.71,-216.79,-0.01081398846143323,80,80,破位防守,43015.36
002007,华兰生物,2025-10-23,2025-11-13,15,1100,15.842,16.098,17430.78,17693.66,262.88,0.01616753842094416,75,75,沉没止损,60709.02
000159,国际实业,2025-10-21,2025-11-18,20,2400,5.972,6.826,14337.61,16369.98,2032.37,0.14306956556685288,90,90,亢奋止盈,77078.99
000536,华映科技,2025-10-29,2025-11-20,16,3600,5.02,5.2,18077.07,18704.13,627.06,0.03576878179768216,90,90,沉没止损,95783.12
600103,青山纸业,2025-11-06,2025-11-24,12,4700,3.858,3.403,18136.19,15981.95,-2154.24,-0.1178214998574279,90,90,绝对止损,111765.07
000762,西藏矿业,2025-10-31,2025-11-25,17,600,26.403,26.048,15846.62,15615.87,-230.75,-0.013441807087911487,90,90,沉没止损,127380.94
600493,凤竹纺织,2025-10-23,2025-12-12,36,2600,6.984,7.665,18163.24,19913.1,1749.86,0.09746647307966562,75,75,回撤止盈,147294.04
600336,澳柯玛,2025-12-12,2026-01-06,15,500,8.136,7.944,4073.12,3965.05,-108.07,-0.023617789052436933,86,86,沉没止损,27581.31
000848,承德露露,2025-12-22,2026-01-06,9,1700,8.347,8.024,14194.32,13628.84,-565.48,-0.03866696379150479,90,90,破位防守,41210.15
002131,利欧股份,2025-12-25,2026-01-07,7,3500,5.16,6.587,18066.05,23036.51,4970.46,0.27643741642927716,78,78,亢奋止盈,29747.82
002885,京泉华,2025-12-25,2026-01-08,8,600,27.936,26.477,16766.46,15873.22,-893.24,-0.052220523085822465,90,90,破位防守,27736.35
002418,康盛股份,2025-12-25,2026-01-19,15,3700,4.92,4.84,18208.33,17895.16,-313.18,-0.016163192962344246,82,82,沉没止损,26463.26
603528,多伦科技,2025-12-25,2026-01-20,16,1700,10.471,10.818,17805.53,18376.95,571.42,0.033179573866620966,80,80,沉没止损,26977.56
000561,烽火电子,2026-01-06,2026-01-22,12,1400,12.565,11.587,17596.11,16208.38,-1387.73,-0.07785863679339891,80,80,破位防守,24238.14
000099,中信海直,2026-01-06,2026-01-26,14,800,21.122,21.108,16902.73,16872.72,-30.01,-0.000684589076117201,82,82,破位防守,22709.13
002466,天齐锂业,2025-12-25,2026-02-02,25,300,54.92,52.934,16480.89,15867.24,-613.65,-0.036156477411897626,75,75,沉没止损,38576.37
603399,永杉锂业,2026-01-08,2026-02-02,17,1700,11.272,10.808,19168.25,18359.99,-808.26,-0.041176314038589616,86,86,沉没止损,56936.36
000993,闽东电力,2026-01-19,2026-02-02,10,1400,12.755,12.006,17862.64,16794.91,-1067.73,-0.05876071893918386,90,90,破位防守,73731.27
600558,大西洋,2025-12-25,2026-02-03,26,3100,5.832,6.058,18083.08,18764.98,681.89,0.03879183214327368,75,75,破位防守,92496.25
000422,湖北宜化,2026-01-07,2026-02-03,19,1200,14.9,15.259,17884.69,18297.15,412.46,0.024140018550659215,90,90,沉没止损,110793.4
002588,史丹利,2026-01-20,2026-02-24,19,1900,9.97,10.349,18947.81,19648.76,700.95,0.038050532101625914,90,90,沉没止损,130442.16
002062,宏润建设,2026-01-22,2026-02-25,18,1800,10.22,10.06,18401.72,18093.66,-308.06,-0.01570975695667491,82,82,沉没止损,148535.82
603082,北自科技,2026-02-25,2026-03-09,8,100,38.467,38.413,3851.68,3834.38,-17.3,-0.0013975695392231147,90,90,破位防守,133713.98
001286,陕西能源,2026-03-02,2026-03-24,16,1400,10.571,10.738,14804.54,15021.36,216.82,0.01583373537285598,90,90,沉没止损,148735.33
002183,怡 亚 通,2026-03-25,2026-04-30,25,800,5.431,5.738,4349.67,4583.5,233.83,0.05665053656524594,90,90,破位防守,134536.37
002966,苏州银行,2026-04-16,2026-05-12,15,1700,8.487,8.253,14432.8,14018.87,-413.93,-0.02751050437495751,80,80,沉没止损,26358.4
600449,宁夏建材,2026-05-07,2026-05-15,6,1400,13.056,15.07,18283.48,21081.9,2798.41,0.15423795540155302,82,82,亢奋止盈,28632.77
603519,立霸股份,2026-05-07,2026-05-18,7,1300,13.788,12.465,17928.78,16191.42,-1737.35,-0.09592007844775563,90,90,绝对止损,44824.19
000630,铜陵有色,2026-05-12,2026-05-18,4,2700,6.964,5.988,18807.53,16154.52,-2653.01,-0.1401369922026451,82,82,绝对止损,60978.71
603283,赛腾股份,2026-05-07,2026-05-19,8,400,42.405,48.712,16966.86,19470.21,2503.35,0.14875117439978272,80,80,亢奋止盈,80448.92
002285,世联行,2026-05-07,2026-05-22,11,5800,3.186,2.824,18485.89,16367.98,-2117.91,-0.11361553622315125,90,90,绝对止损,96816.9
002366,融发核电,2026-05-07,2026-05-26,13,2400,7.615,7.096,18281.48,17016.36,-1265.12,-0.06820832020170177,82,82,破位防守,113833.25
001872,招商港口,2026-05-07,2026-05-28,15,800,21.814,21.267,17455.83,17000.4,-455.43,-0.025037660095518676,90,90,沉没止损,130833.65
600336,澳柯玛,2026-04-30,2026-06-03,21,2000,7.395,7.725,14794.52,15436.32,641.8,0.044593739350567194,82,82,破位防守,146269.97
002876,三利谱,2026-06-08,2026-07-06,19,100,31.733,31.936,3178.33,3187.0,8.67,0.006386343196146326,90,90,沉没止损,146278.64
600784,鲁银投资,2026-07-06,2026-07-21,11,500,7.766,6.796,3887.75,3391.49,-496.26,-0.12479814564419561,80,80,绝对止损,145782.38
